Title,Location,Company,Salary,Sponsored,Description
Quantitative Analyst - Power Trading Group - India,"Indore, Madhya Pradesh","BioUrja Trading, LLC",None,Organic,"Quantitative Analyst - India
General Description
The Energy Quantitative Analyst shall be responsible to develop and validate models to estimate power demand, generation and nodal prices. The analyst shall work directly with the trader to apply engineering techniques to optimize portfolio construction. It will be expected of the analyst to familiarize with the energy markets and apply innovative quantitative techniques. The analyst shall also work with the risk management team to measure, analyze and manage the risk in the power trading business.
Tasks:
# Work with the nodal trading team to develop, manage and extend quantitative models for nodal power markets # Perform statistical analysis of electricity nodal market price and demand data. # Building statistical load/ generation models using Time Series and Regression-based techniques # Applying financial engineering techniques/ models for improving and optimizing portfolio construction. # Developing metrics to measure market attributes and publishing reports to quantify the market behavior # Data Mining techniques to hunt for signals in semi-structured data sets. Skills and Requirements: # Bachelors in Financial Engineering or Statistics # Experience in developing, maintaining and supporting analytical libraries and pricing models. # Good knowledge of programming in Python and SQL databases # Knowledge of principles of statistics and finance. # Knowledge about optimization and statistical learning models. # Commercial motivation to understand the Energy Markets. # Entrepreneurial spirit and ability to get things done under pressure. # Desire to work in a team-oriented culture
About BioUrja Group
The BioUrja Group spans the globe with facilities in China, India, Singapore, Mexico and 25 locations across United States. BioUrja supplies and trades physical commodities, including biofuels, petroleum products, crude oil, natural gas, electric power, metal alloys, grains and animal feed products. We are among the four largest privately held companies in Huston, Texas and are built upon the entrepreneurial spirit of our hundreds of employees and the creativity and deep experience of our management team.
About BioUrja Group
The BioUrja Group spans the globe with facilities in China, India, Singapore, Mexico and 25 locations across United States. BioUrja supplies and trades physical commodities, including biofuels, petroleum products, crude oil, natural gas, electric power, metal alloys, grains and animal feed products. We are among the four largest privately held companies in Huston, Texas and are built upon the entrepreneurial spirit of our hundreds of employees and the creativity and deep experience of our management team.
Job Type: Full-time
Experience:
relevant: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)
Location:
Indore, Madhya Pradesh (Required)
Industry:
Uncategorized"
Market Research Analyst,"Pune, Maharashtra",Panomtech Technologies,None,Organic,"Job Description :
Meaningful experience in handling various kinds of research projects, client servicing, data interpretation & insights generation.
Comfort/ exposure to either all or some of the various techniques of primary research such as customer satisfaction, segmentation, brand & advertising research, pricing & product related research
Demonstrated analytical ability
Flair for quantitative and qualitative data analyses and interpretation
Able to synthesize large volumes of data into comprehensible and insightful information
Comfort with making intelligent assumptions to estimate not-so-easily available data points
Comfort with making conclusions based on data, as available
Qualification : PG- MBA/PGDM
Experience : 1-3 Years of Experience as a Market Research Analyst
Location : Pune,Ratnagiri, India"
Team Leader - Sport Data Analyst,"Chennai, Tamil Nadu",STATS SYSTEMS INDIA PVT LTD,"₹4,50,000 - ₹5,20,000 a year",Organic,"Ability to create and manage a plan for base level data entry across multiple sports, including but not limited to;
- Initial entry and daily maintenance of rosters
- Initial entry and daily maintenance of schedules
- Front-line results entry
Managerial updates and disciplinary matters
Employee availability and scheduling
Performance management & coaching
Resolving Client issues
Job Type: Full-time
Salary: ₹450,000.00 - ₹520,000.00 per year
Experience:
work: 5 years (Preferred)
Team Lead: 4 years (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Data Scientist,India,Tookitaki,None,Organic,"Data Science @ Tookitaki
The data science team is responsible for solving business problems with complex data. Data complexity could be characterized in terms of volume, dimensionality and multiple touchpoints/sources. We understand the data, ask fundamental-first-principle questions, apply our analytical and machine learning skills to solve the problem in the best way possible. We also encourage to participate in competitions like Kaggle.
Our ideal candidate
We are looking for a junior data scientist who has a deep interest in theoretical and applied machine learning and loves working in a fast-paced environment.
He/she should have 3-5 years’ work experience in predictive analytics/forecasting space and have solved real-world problems. Candidates with experience in transactional anomaly prediction, operational risk modelling would be given preference.
The role would be a client-facing one, hence good communication skills are a must. The candidate should have the ability to communicate complex models and analysis in a clear and precise manner. The candidate would be responsible for:
Comprehending business problems properly – what to predict, how to build DV, what value addition he/she is bringing to the client, etc.
Understanding and analyzing large, complex, multi-dimensional datasets and build features relevant for business.
Understanding the math behind algorithms and choosing one over another
Understanding approaches like stacking, ensemble and applying them correctly to increase accuracy
Desired technical requirements
Proficiency with Python and the ability to write production-ready codes. Experience in Scala would be a plus
Big data experience, e.g. familiarity with Spark, Hadoop, is highly preferred
Familiarity with SQL or other databases.
Desired Non-technical Requirements
Very strong communication skills both written and verbal
Strong desire to work with start-ups
Job Perks
Attractive variable compensation package
Opportunity to work with an award-winning organization in the hottest space in tech — artificial intelligence and advanced machine learning"
GIDA – Marketplace Solutions Intermediate Analyst,"Chennai, Tamil Nadu",Citi,None,Organic,"The Infrastructure Analyst 2 is an intermediate level role responsible for assisting with LAN / WAN and help desk administration activities, including network maintenance, technical guidance, and security in coordination with the Technology Infrastructure team. The overall objective is to use infrastructure technology knowledge and identified policies to process data, resolve issues and execute administrative tasks.

Responsibilities:
Diagnose and resolve problems through evaluative judgment, troubleshooting and analysis
Ensure successful completion of data loads and batch processing
Participate in testing activities, including the creation and execution of basic test scripts
Execute project plan task
Participate in control activities (risk, self-assessment, COB, audit, etc.) and make recommendations for enhancements
Evaluate issues using existing procedures or similar/related experiences; recommend and implement solutions
Exchange ideas and information in a concise and clear manner
Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.

Qualifications:
0-2 years of experience in a Technology Infrastructure role
Ability to communicate technical concepts to non-technical audience
Ability to work with virtual and in-person teams, and work under pressure or to a deadline
Effective written and verbal communication skills
Effective analytic/diagnostic skills

Education:
Bachelor’s/University degree or equivalent experience

This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.
-
Grade :
-
Time Type :Full time
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting ."
Senior Automotive Analyst,"New Delhi, Delhi",JATO,None,Organic,"Employment Type
Full Time

Location Country
India

Location
New Delhi

Job Details
JATO India are hiring! We are currently seeking a Senior Automotive Analyst to work closely with our local clients in order to understand their needs and provide high quality customised analysis and reporting solutions by performing extraction, manipulation, analysis and interpretation of automotive data.

Key Responsibilities
Form part of a client engagement team, meeting with customers to understand their needs and define requirements as well as the solutions

Maintain a close working relationship with the Sales Team to drive awareness of analysis capabilities and to develop new solutions for our existing and potential clients

Create analysis solutions for clients, developing methodology to address the core problem presented

Plan and coordinate development of reports and analysis for clients, ensuring their timely delivery

Perform Quality Assurance (QA) to ensure a consistently high quality standard exceeding customer expectations

Prompt review and approval of report quotations, ensuring completeness and accuracy as well as JATO’s internal capability to fulfil the request

Conduct qualitative and quantitative analysis and monitor macro trends in the automotive industry (legislative, technological, consumer buying habits, etc.) and propose areas where JATO can contribute as significant shifts occur

Operate in line with the guiding principles of the company to ensure alignment with the vision of the organisation


Additional tasks & Responsibilities
Data sample generation

Ad-Hoc reporting and analysis, particularly in support of urgent regional requests where agreed

Work collaboratively with Research and Product teams to develop new client business solution proposals

Demonstrate an interest in new analysis topics and reporting technologies and find practical application of them

Key Requirements
University degree or equivalent work experience in related field (Database analysis, quantitative analysis, marketing sciences, statistics, mathematics) gained at a management consulting, market research firms or automakers.

Highly proficiency with database analysis and report building

Expert in manipulating data to extract desired information (Advanced knowledge of Microsoft Excel essential / Visual Basic and SQL experience highly desired / Working knowledge of BI tools such as Power BI, Tableau desired)

Highly proficient in building management presentations and analyses, creating a comprehensive case to develop a solution or recommendation to address a defined problem

Excellent oral and written communication skills in English

Detail oriented with excellent analytical, mathematical and problem solving skills

Open-minded, self-motivated and able to manage multiple projects simultaneously

Ability to work well both independently and in a team environment"
Business Analyst,"Bengaluru, Karnataka",OakNorth Bank,None,Organic,"OakNorth is the next-generation credit and monitoring platform that provides banks and lending institutions with the insight and foresight needed to create a better borrowing experience for the Missing Middle – the growth business who are the backbones of communities and economies globally but who have been in banking’s blind spot for decades.
The business was founded in 2015 by Rishi Khosla and Joel Perlman, who previously co-founded Copal Amba and grew it to 3,000 employees over 12 years, before selling it to Moody’s (NYSE: MCO) in 2014, returning 125 times capital to seed investors.
Since its inception, OakNorth has secured over $1bn from several investors, including: Clermont Group, Coltrane, EDBI of Singapore, GIC, Indiabulls, NIBC, Toscafund, and SoftBank’s Vision Fund.
The Platform has been deployed at various banks across North America, Europe, and Asia, and in the UK where OakNorth lends off of its own balance sheet via OakNorth Bank. The platform has helped OakNorth Bank become the fastest-growing business in Europe according to the Financial Times FT 1000 (2020), profitably lending over £4bn to date. In terms of the impact this has had on the economy, OakNorth Bank’s loans have directly helped with the creation of 13,000 new homes and 17,000 new jobs in the UK, as well as adding several billion pounds to the economy.
With offices in London, New York, Manchester, Singapore, Hong Kong, Shanghai, Istanbul, Gurgaon and Bangalore, the global team across the OakNorth Holdings group is over 800 people.

Job Responsibility:
Conducting all release management activities along with my team of Business Analysts to document requirements, conducting walk throughs, planning sprints and tracking delivery on a regular basis
Participating in workshops to understand the business and map processes to the system
Identifying gaps and high-level solution
Identifying high level efforts and hence resource requirements and contributing to cost proposal or Change Requests by team
Studying key trends with respect to evolving risks and upcoming technology to help define product roadmap more effectively
Desired Skills:
Strategic thinker and problem solver with excellent analytical and reporting skills
Engaging people leader with proven ability to inspire and lead the team
Personal drive (proactive), flexible, creative (thinks out of the box), result driven, responsible, curious, team player and fast learner
Ability to succeed in a culture where change and speed are part of daily work.
Strong collaboration skills and the ability to engage with team members, fostering a high degree of commitment to quality, delivery and client satisfaction
Engage with key stakeholders in a creative, dynamic and flexible manner
Academic Qualifications:
Bachelors / Master’s in Technology or MBA with Finance with 5-6 years of relevant work experience.
Thank you very much for your interest in OakNorth. We are happy to consider you for roles within our group of companies. If we can identify a match between your skill set and our immediate recruiting needs, please expect to hear from us very soon. If we are unable to identify a fit in the near term, please note that we intend to retain the data you send to us so we may contact you in the future."
Partnership Office Analyst,Delhi,Syneos Health Clinical,None,Organic,"Partnership Office Analyst
- (20004810)

JOB SUMMARY
Responsible for research, analytics and documentation support for GCS accounts planning and performance tracking, partnership management, governance, and data and insights generation for solutions and proactive proposals.
Responsible for development and maintenance of timely account performance and KPIs data reporting both internally and externally
JOB RESPONSIBILITIES
Provide routine and timely tracking of multiple aspects of GCS Accounts performance – Gross Awards & Pipeline, Revenue and Operations, both internally within Syneos and externally for clients.
Provide research, analytics, presentation and documentation support including:
o Account plans and annual targets setting – both GA and Revenue;
o Quarterly account reviews;
o Six-monthly accounts’ list refresh and follow-up activities.
Own the tools, templates and processes for consistent account planning and performance reporting across all GCS accounts.
Develop and maintain any supporting tools/ solutions and special analyses.
Liaise and interface with internal Syneos teams (including Business Insights, Sales Operations, Finance, Operations) and systems (including CRM, SAS etc.) to access data and generate insights for GCS accounts.
Provide data analysis and presentation support for routine GCS account governance meetings – both internal and external.
Develop and maintain a knowledge base of all relevant information for GCS accounts at one place.
Support Learning Management System (LMS) related activities including training and development.
Support any surveys as required for GCS accounts.
Provide research and analysis support to generate insights for proactive solutions and proposals both at initial account planning stages, and at proposal development stages.
Develop and maintain documentation of different archetypes of proactive proposals

Skill required:
BA/BS degree in science, business or economics area of study, or equivalent education (preferably from premier college / institutes)
0-2 years of experience working in research & analytics towards performance tracking, partnership management, governance, and data and insights generation for solutions and proactive proposals.
Mature individual with proven expertise in guiding and mentoring other team members
Highly proficient with Advance excel and data presentations
Management consulting or equivalent experience working within a CRO or pharmaceutical industry preferred.
Self-motivated person with strong project management, team working skills, analytical and problem-solving skills
Comfortable with ambiguity
Fluent in written and spoken English with strong verbal and written communication skills
Awareness of, and interest in, business critical issues in the life science sector
Primary Location Asia Pacific - IND-Gurgaon-Cyber-City
Job Consulting
Schedule Full-time
Travel Yes, 25 % of the Time
Employee Status Regular"
Research Analyst,"Hyderabad, Telangana",Y-AXIS SOLUTIONS PVT LTD,None,Organic,"We are looking for skilled and passionate Research Analysts who enjoy researching, collecting, analyzing information and creating products.
Job Description :
* Research and create directories of employers for various industries and countries
* Conduct research in accordance to client profiles and our business objective.
* Research and capture employer information using web ranking websites, online publications, announcements, job boards, recruitments agencies and other data available online
* Analyze, evaluate and interpret research results.
* Screen out, capture, and analyze potential global employers and jobs in the market.
* Research and develop directories, products and services.
* Interact with other research personnel and marketing teams in the development of projects, products and services.
* Preparing monthly stats reports and providing feedback on the Global Market in various industry verticals.
* Integrate best practices in researching tools and protocols
Requirements :
* Bachelor's degree with 3-4 years or more more years of relevant research experience
* Strong primary/custom research and analytical skills
* Proficient in the use of the internet for research and alternative forms of sourcing
* Experienced in generating leads from various sources like LinkedIn, Hoovers,
ZoomInfo, Jigsaw etc.
* Must be experienced in Market Research, and should have generated qualified opportunities via web research.
* Ability to work within tight deadlines and high organizational skills required
* Demonstrated ability to work in a team atmosphere but also independently
* Desire to learn about the business and to work in a fast-paced entrepreneurial environment
Job Type: Full-time
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)"
Marketing Campaign Analyst,"Mumbai, Maharashtra",WonderSmile,"₹3,00,000 - ₹3,50,000 a year",Organic,"About the Role
This is a great opportunity to join an innovative health & cosmetic company that is disrupting the industry by offering treatments using the best and latest technology.
With locations globally in Australia, NZ, London UK, Singapore & Hong Kong, and expanding internationally, our company is looking for a digital savvy marketing campaign analyst to join the team remotely.
The Marketing Campaign Analyst will be responsible for:
Developing and managing reporting dashboards to monitor campaign performance of paid and organic channels
Maintain data assets and audit as required to ensure accuracy of output
Analysing and assessing different data sources to build insights and recommendations that support strategy and business objectives
Create and deliver effective presentations by simplifying complex information
Data extraction from multiple platforms for campaign analysis
This role will report to the Digital Manager
Skills and experience
Please do not apply unless you meet the below criteria
Bachelor's Degree in related field or equivalent experience
Must have at least 2 years' experience in an analytics focused role in the marketing, media and advertising industry
Experience working remotely within a fluid and dynamic team
Must have sound experience on platforms such as Facebook, Google Ads, Google Analytics, Sales Force CRM and more
High proficiency in computer and internet use including Microsoft Office
Must have excellent written, verbal and communication skills
A professional who is results driven, a self-starter, customer-focused and resilient
Must be a team player and able to work with others
Key Competencies
Well-organised and Efficient
Be able to work in a fast-paced environment
Project Management Skills
High level of communication skills
Leadership and Interpersonal Skills
Technical Marketing Skills
Problem Solving Skills
Why Work for Us?
Highly rewarded – competitive salary
Young friendly team
Great work environment and positive culture
Please apply via Indeed and refrain from contacting our Customer Support line.
Job Type: Full-time
Salary: ₹300,000.00 - ₹350,000.00 per year
Experience:
total work: 2 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Strategy & Process Analyst Accelerator,"Pune, Maharashtra",bp,None,Organic,"Share

India - Maharashtra - Pune

Strategy & Process Analyst Accelerator

120300BR

Job advert

At bp, we’re reimagining energy for people and our planet. We have a bold ambition be a net zero company by 2050 or sooner, and help the world get to net zero.

We’re equipping our new GBS centre with innovative minds who are excited to lead the transformation of processes with a digital-first approach. Is thinking big – and delivering successful outcomes – in the space of digital solutions and customer experiences your forte? Is you adept at inspiring a team and improving its performance? Do you have a passion for encouraging a culture of curiosity, creativity and collaboration? Here’s where you will have every opportunity to challenge conventions and break new ground. Let’s hear from you.

Role
The Strategy & Process Analyst will be a member of the GBS Finance, Strategy & Process Excellence team. The role will assist in the identification, planning and execution of business process management projects, working closely with the business and GBS teams.

For a set of processes within the Finance scope, the Strategy & Process Analyst will support:
Definition of process standards for owned R2R processes
Adoption of standardisation of end-to-end R2R processes, working closely with delivery centres and embedded teams. In doing do so, govern any variation to process standards and ongoing compliance.
Identification of process improvement and system changes to enhance process standardisation, drive simplification, improve control and enable transparency of performance.
Operation of Communities of Practice to ensure engagement with process experts and practitioners
Fostering of learning and sharing of best practices, ensuring alignment with the end-to-end process objectives.
Identification of internal and external process benchmarks and best-practices
Definition of requirements for global process performance dashboards that provide visibility to process performance and total cost to serve for agreed R2R processes and agree approach for development.
For specific transformation projects within the GBS Finance scope, the Strategy & Process Analyst will support:
Appraise studies to define potential solutions, with associated high level timeline and benefits case.
The selection of the target solution
The Define and / or Execute project delivery phases, depending on the nature and scale of the project in question
Accelerator Accountabilities
Constantly scans for improvement opportunities and implements transformative solutions that solve our most challenging and complex problems.
Moves at a high pace while collaborating, managing risks, communicating, thinking globally and while demonstrating BP’s values, behaviours and mindsets.
Continuously promotes Agile methodology through both adopting agile principles and actively championing agile at every opportunity.
Thinks Digital Delivery first through apply deep digital expertise to problems, through understanding and promoting automation and through analysing data to create breakthrough solutions.
Builds capability through inspiring teams to learn new skills, adopt new practices and seek growth opportunities.
Essential Education and Experience
Experience in process analysis, design and operation
Experience in process transformation initiatives
Strong knowledge of R2R processes
Experience of developing business requirements for complex processes
Proven ability to communicate effectively
Influencing skills and the ability to facilitate cross-functional teams
Demonstrated problem-solving and analytical skills
Ability to think outside-the-box
Desirable Criteria
Bachelor degree or equivalent in related area
Record to Report operational experience / qualified accountant
Business writing skills
Knowledge of SAP financial modules

Segment

Corporate & Functions

Job Family Group

Finance Group

Relocation available

No

Travel required

Yes - up to 10%

Country

India

About BP

At BP, we’re involved in every aspect of the energy system. With over 73,000 employees in 78 countries, we’re constantly working towards delivering light, heat and mobility to millions, every day. Everyone here has a real contribution to make to the world's ambition of a low carbon future, whether they work in business support, legal, technology, HR, communications, audit or more. They keep our business performing brilliantly and driving the transition to a low carbon future. Join BP and help us change the way we power up the world.

Experience Level

Intermediate"
Business Analyst,"Bhubaneshwar, Orissa",SWASH Consulting Private Limited,"₹5,00,000 a year",Organic,"Roles & Responsibility:
Determines operational objectives by studying business functions; gathering information; evaluating output requirements and formats.

Designs new computer programs by analyzing requirements; constructing workflow charts and diagrams; studying system capabilities; writing specifications.

Improves systems by studying current practices; designing modifications.

Recommends controls by identifying problems; writing improved procedures.

Provides references for users by writing and maintaining user documentation; providing help desk support; training users.

Maintains user confidence and protects operations by keeping information confidential.

Prepares technical reports by collecting, analyzing, and summarizing information and trends.

Contributes to team effort by accomplishing related results as needed.

Requirements
Solves organizational information problems and requirements by analyzing requirements.
Designing computer programs; recommending system controls and protocols.
Domain Knowledge on Human Resource Management/ Asset Management System/ Financial Management System/ Customer Relationship Management System/ E-commerce is added advantage.
Solves organizational information problems and requirements by analyzing requirements.
Designing computer programs; recommending system controls and protocols.
Domain Knowledge on Human Resource Management/ Asset Management System/ Financial Management System/ Customer Relationship Management System/ E-commerce is added advantage.

B-Tech"
Financial Research Analyst,"Mumbai, Maharashtra","NPM, Inc.","₹6,00,000 - ₹7,50,000 a year",Organic,"NPM, Inc.
Company Background
New Project Media (NPM) is a Princeton, NJ based corporation with a coverage focus on the North American renewable energy infrastructure market. Our goal is to deliver insights and informational advantages to renewable energy project developers, investors and lending professionals to help them win new business.
Subscribers use the NPM service to:
Get informed real-time with the most relevant news and interviews
Uncover new Request For Proposal business leads in easy-to-use formats
Search for organized, hard-to-find data on 2000+ renewable energy projects
Leverage our Organization Hub for connections among industry participants
Compare primary source documents across our in-depth library
Streamline intensive processes with our proprietary Calendar tools
Find the latest reports from corporate renewable energy off-takers and understand buying preferences
Financial Research Analyst
Overview & Responsibilities
NPM is looking for diligent and creative research analysts who are comfortable with large data sets and conducting thematic researching on the renewables industry.
We track Renewable Energy Projects from very early stage opportunities through their end-of-life decommissioning, so our data sets are extensive and require a strong familiarity within a niche industry focus. We also have plans to scale the platform to cover adjacent industry data sets over time.
The Financial Research Analyst will also be responsible for assisting our North American based Head of Research with periodic inbound data requests from our clients and helping with the production of data-driven research reports derived from the databases we create and maintain.
Suitable candidates must have strong organizational skills, attention to detail and an interest in the underlying subject matter.
Prior experience collecting, interpreting, visualizing and organizing data for a market research or financial industry company is also a plus.
Job Type: Contract
Pay: ₹600,000.00 - ₹750,000.00 per year
Experience:
total work: 1 year (Required)
Education:
Bachelor's (Required)
Industry:
Banking & Finance
Work Remotely:
Yes"
Analyst,"Durgapur, West Bengal",Alchemy Research & Analytics,None,Organic,"Work Experience: 0-2 years of relevant experience in business and financial research
Durgapur, India
Skills Requirement
The candidate should be comfortable sourcing data from open and paid sources such as Factiva, OneSource, Bloomberg, LexisNexis and Thomson Reuters
Should be fairly conversant with MS Office suite such as PowerPoint, Excel and Word
Should be able to conduct sanity checks on data and be responsible for data accuracy
Excellent communication skills, both written and verbal

Want to work with us?
Send us your Resume at recruitment@alchemy-research.com
Mention the post you are applying for as subject."
Senior Business Analyst,"Chennai, Tamil Nadu",Virtusa,None,Organic,"Payment BAs Offshore

Experience of working on Payment Engines (GPP Global Pay Plus, OPF Open Payment Framework, Galileo Dovetail), Payment Processing, Knowledge of SWIFT MT messages, ISO20022 messages, Experience of authoring Requirement documents like BRD (Business Requirement Documents), FRD (Functional Requirement Documents), Good experience in Agile methodologies and authoring User stories, Use cases, Experienceknowledge of payment systems like65533 FEDWIRE, CHIPS, SWIFT, Nice to have Experience in legacy payment system migration
Primary Location: IN-TN-Chennai
Schedule: Full Time
Job Type: Experienced
Travel: No
Job Posting: 13/08/2020, 1:19:18 PM"
"Senior Analyst, Business Insights & Analytics","Bengaluru, Karnataka",Zscaler,None,Organic,"For over 10 years, Zscaler has been disrupting and transforming the security industry. Our 100% purpose-built cloud platform delivers the entire gateway security stack as a service through 150 global data centers to securely connect users to their applications, regardless of device, location, or network in over 185 countries protecting over 3,500 companies and 100 Million threats detected a day.
We work in a fast-paced, dynamic, and make it happen culture. Our people are some of the brightest and passionate in the industry that thrives on being the first to solve problems. We are always looking to hire highly passionate, collaborative, and humble people that want to make a difference.

Position: Senior Analyst, Business Insights & Analytics
Location: Bangalore, India
The Senior Analyst – BI & Analytics will report to the Sales Operations Manager. This role is part of our Sales BI & Analytics team which is responsible for reporting & business analytics for Sales and Sales related functions. This position will solve complex business problems using data for driving the growth of the organization. The candidate would be required to work on tools such as Tableau, Salesforce.com, Google Spreadsheet, SQL, and R/Python.
The Zscaler sales team is comprised of smart and tenacious people who are passionate about our vision of a secure, cloud-enabled digital future. By using their talent to share that vision, Zscaler sales teams are bringing the power and agility of cloud transformation to organizations around the world. Be a part of it!

Responsibilities/What You’ll Do
Owning Tableau dashboards for Sales/GTM Organization
Owning ad-hoc analysis requests from field users and management
Collaborate with internal stakeholders to understand business challenges and develop BI solutions to positively impact business performance
Solve complex business problems using data and analytics techniques
Present complex information and data in an easy-to-understand way to drive action
Qualifications/Your Background
2-4 years of experience in Business Insights and Analytics function
Knowledge of Tableau, Salesforce.com, Google Spreadsheet, SQL and working knowledge of R/Python
Ability to drive analytics solution in a multi-disciplinary environment and collaborate with diverse internal teams
Drive to learn, iterate and innovate and passionate about applying data analytics to solve business problems
Excellent communication skills, interpersonal skills and strong team player
Ability to manage multiple concurrent projects and thrive in a fast-paced, constantly changing environment

Why Zscaler?
People who excel at Zscaler are smart, motivated and share our values. Ask yourself: Do you want to team with the best talent in the industry? Do you want to work on disruptive technology? Do you thrive in a fluid work environment? Do you appreciate a company culture that enables individual and group success and celebrates achievement? If you said yes, we’d love to talk to you about joining our award-winning team.
Learn more at zscaler.com or follow us on Twitter @zscaler. Additional information about Zscaler (NASDAQ : ZS ) is available at http://www.zscaler.com. All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability.

#LI-DA1"
Svc Desk Support Analyst 1,"Bengaluru, Karnataka",IQVIA,None,Organic,"Q2 Solutions is a leading clinical trial laboratory services organization with end-to-end laboratory services and secure, enterprise-wide biospecimen and consent management solutions. With a relentless focus on quality and innovation, Q2 Solutions uses its global experience and scientific expertise to transform science and data into actionable medical insights that help customers improve human health. A joint venture of IQVIA (formerly QuintilesIMS) and Quest Diagnostics, Q2 Solutions combines the best of each parent organization’s clinical trials laboratory services capabilities to fulfill its mission of treating each sample as if a life depends on it.

Maintain financial system to reflect organizational and regulatory requirements.
Resolve helpdesk tickets and department mailbox questions
Monitoring of daily system processes
Onsite system support of Finance staff
Provide user support in the development of system generated reports
Ensure all system changes are properly tested and documented before rolling out in the live system
Develop training programs for users and deliver training to new finance systems users
Ensure effective system documentation is in place to accurately describe how the system is maintained and operated
Assist in the implementation of new systems, system enhancements and system upgrades
Undertake system maintenance and performance monitoring in conjunction with IT and other key users
Keep informed about developments in finance and operational changes"
Data Analyst,"Mumbai, Maharashtra",IDfy ( Baldor Technologies Private Limited),"₹5,00,000 - ₹7,00,000 a year",Organic,"About the Role:
Good understanding of statistical and mathematical concepts
Experience working on large data sets
Training Supervised and Unsupervised Data
Exploratory Data Analysis (EDA) & Feature engineering
Ability to analyse, model and interpret data
Experience in automating dashboards
Product feedback and analysis using data tools such as google studio, Big Query is a must.
Use data visualization and storytelling to explain complex concepts in a simple manner
RDBMS knowledge – Strong SQL understanding
Joins, Unions, Triggers, Stored Procedures, Views, Backup/Restore and performing ETL on
database using SQL
Role & Responsibilities:
Supporting all kinds of automation of monitoring and feedback in form of dashboards in excel,
data tools etc.
Skills & Attributes:
A high level of mathematical ability Programming languages, such as SQL
The ability to analyse, model and interpret data Problem-solving skills
A methodical and logical approach to data and problem-solving
The ability to plan work and meet deadlines
Accuracy and attention to detail
Interpersonal skills
Team-working skills
Self-starter
Good written and verbal communication skills
Job Type: Full-time
Salary: ₹500,000.00 - ₹700,000.00 per year
Experience:
work: 1 year (Preferred)
total work: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Data Engineering Automation Analyst - Night Shift,"Mumbai, Maharashtra",Orbis Hospitality Services Pvt. Ltd,"₹6,50,000 - ₹7,50,000 a year",Organic,"Job Description
*access multiple data sources and automate it using Python/Alteryx or any similar tool, support on ETL process using MSSQL SSIS / Alteryx and has sound knowledge of Excel VBA. *Experience programming JavaScript, Python or Alteryx.
Keyskills
Data EngineeringVBAAlteryxNight ShiftETLSQLPython
Desired Candidate Profile
Please refer to the Job description above
Company Profile
Orbis Hospitality Services Pvt. Ltd

Recruiter Name:Yogesh
Contact Company:Orbis Hospitality Services Pvt. Ltd
Reference Id:DE 01"
data analyst,"Chennai, Tamil Nadu",Randstad,None,Organic,"data analyst in chennai
?data analyst

Benefits
?incentive & PF

Client Introduction
?Insurance
skills
?similar experience in data analyst
qualification
?analyst for data in the market"
