Title,Location,Company,Salary,Sponsored,Description
Software Engineer III - News Distribution,"Hyderabad, Telangana",FactSet Research Systems,None,Organic,"The News Distribution team is responsible for designing and maintaining the various APIs, services, and databases needed to support searching and alerting on document-based data across all FactSet applications and workflows. We work closely with Product Developments and other engineering teams to determine the requirements and implement solutions that are both scalable and maintainable.
Highly Desired Skills:
2 – 5 years of industry experience
Industry experience in C++
Experience with C++, Python, Java
Familiarity with OOP concepts
Experience working in a Linux environment
Experience with Linux debugging and profiling tools such as GDB
Experience with service-oriented architectures
A strong interest in distributed systems and in developing highly performant software
Strong communication skills, with both technical and non-technical people
Independent and proactive
Required Skills:
B.Tech or M.Tech in Computer Science or equivalent
Comprehensive understanding of programming principles
Comfortable navigating a large codebase
Experience with Relational or NoSQL databases
Good communication and problem-solving skills
Desire to work in a collaborative team environment
Comfortable working in a real-time, 24/7 production environment"
Programmer Analyst,"Chennai, Tamil Nadu",Cognizant,None,Organic,"Technical Lead
Qualification:
Bachelors in science , engineering or equivalent
Responsibility:
Requirement Understanding and Analysis:
Understand the functional/ nonfunctional requirements.
Participate in client calls and prepare the clarification list to seek clarifications.
Prepare the list of requirements and seek review inputs from the key stakeholders.
Update requirements traceability matrix.
Create impact analysis document (for simple change) to understand the impact on the existing functionality, as required.
Design:
Provide inputs to create the low level design for the module based on the understanding of the requirement and HLD.
Identify the list of reusable assets that can be used and share inputs.
Share the list of components with the Senior Developer/ other relevant stakeholders and seek inputs.
Coding:
Based on LLD , identify the component that needs to be created.
Set up the environment for creating the component.
Replicate the existing code to the environment.
Establish connection to the databases.
Conduct coding as per finalized technical specification document.
Follow coding standards and best practices to check code quality.
Generate code quality document for the code review through various tools (Informatica, Aqua).
Share the developed code for review.
Rework on the code based on inputs shared by the Sr Developer and Module Lead if required.
Identify unit test case scenarios based on the design.
Prepare unit test cases and test data under guidance.
Merge code in the build environment and seek inputs from the Senior Developer.
Conduct peer review for the other team members.
Conduct technical troubleshooting if required.
Testing Management:
Conduct unit testing based on the identified test scenarios.
Fix simple defects identified during unit testing.
Prepare unit test document based on the test results and share the same for review.
Integrate and conduct system integration testing.
Address queries raised by QA team within defined timelines.
Analyze and fix the defects identified during functional / non functional testing.
Understand the impact/ criticality and priority of the defect.
Conduct regression testing for QA testing.
Report defect status as per project standard process within agreed timelines.
Track the status of defects using the test management tool (ALM, QC ).
Close the defect in test management tool once resolved.
Configuration Management:
Branch off the existing code in the version control tool (VSS, CSV).
Identify configurable items.
Maintain version control across different configurable items (documents component, data mapping clarification document etc).
Deployment:
Share the environment set up details with the deployment team.
Provide inputs on instructions (in case standard).
Create a deployment package under guidance of senior members in the team.
Raise deployment request to deployment team to deploy the code in the integrated environment.
Review the deployed component in the environment.
Load the test data.
Conduct smoke testing under guidance.
Share notification with QA team post completion of testing.
Service Support and Maintenance:
Specific to production and maintenance support:
Prioritize incidents based on criticality.
Route the defects logged to the right stakeholder if required.
Attend user calls, and capture required information and incident details for logging.
Coordinate with the different stakeholders to resolve as per SLA.
Run appropriate tests, once the defect is resolved.
Track the status in the test management tool (QC, Alma etc).
In case of any recurring incidents, prepare a learning document capturing the known errors.
Provide inputs to module lead in creation of transition plan (project steps and milestones).
Knowledge Management:
Create specific artifacts for tasks allocated by Lead.
Share artifact with supervisor for review.
Upload article in the knowledge management repository.
Search the knowledge repository for information to resolve problems.
Apply best practices/ learning during the code development.
Create reusable assets and their documentation.
Create value addition documents (value added by team to the client) and share it with the team.
People Management:
Provide inputs in creation of training courses and supporting artifacts on the training server such as demo, presentation.
Conduct training or knowledge sharing sessions (in case of niche technology).
Must Have Skills
Informatica MDM
informatica Data Quality
Employee Status : Full Time Employee
Shift : Day Job
Travel : No
Job Posting : Aug 14 2020
About Cognizant
Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 194 on the Fortune 500 and is consistently listed among the most admired companies in the world."
-Developer R programming and ShinyProfessional 2 Information...,"Bengaluru, Karnataka",DXC,None,Organic,"Job Description:
Description
Developer is expected to demonstrate expert competencies in Design and Building shiny web apps using R programming on Azure cloud. The developer should have good technical documentation skill and working knowledge in Agile projects.
In this role the successful candidate will work in an energetic, fast-pace and extremely professional environment to understand customers’ requirements of Enterprise Azure Cloud and find solutions to their business problems.
Qualifications
Bachelor’s in computer science engineering (or equivalent) and having statistics knowledge
5 plus years of IT experience with key focus on Business Intelligence and Analytics on Azure
Good analytical and problem-solving skills
Fluent in Data warehousing concepts
Must be knowledgeable in software development lifecycles/methodologies i.e. Agile & DevOps
Has strong presentation and collaboration skills and can communicate all aspects of the job requirements, including the creation of formal documentation
Strong problem solving, time management and organizational skills
Desired Skills:
Excellent R programing Skills and shiny web app development
Good in simulations, data analyses and data visualizations with the R package
Experience in Azure cloud
Exposure to databases such as SQL Server/SQL DWH
Assist in designing and development of technical architecture, requirements and statistical models
Good in manipulating and analyzing complex, high-volume, high-dimensional data from varying sources
Good to have Python scripting skill
Knowledge in Azure Machine learning"
Software Engineer – Cloud Application Development (New Grad)...,"Bengaluru, Karnataka",Cisco Systems,None,Organic,"Job Description – Software Engineer – Cloud Application Development
In Cisco, we have an outstanding opportunity where we actually get to use the technology we build!
We are Innovators
We drive innovation to propel business transformation while maintaining operational quality.
We are Accelerators
We accelerate digital solutions to generate cost savings and efficiency gains for enterprise growth and success.
We are Transformers
As customer zero, we transform the customer experience by being our own customer first with agility, quality, and security, we continuously deliver business outcomes for our clients. What You’ll Do
Team Description
Cisco CX Engineering & Product Incubation is a global team of 1,200 engineers, designers, researchers and product management experts located in major hubs of Bangalore, Krakow, Raleigh, San Jose and Toronto. They create world-class digital experiences to support services offers and maximize customer value from the Cisco technology portfolio. Their work is part of the larger Cisco transformation from a hardware-centric company to one that is leading the way in meeting customers' changing needs through cloud and As-a-Service offerings.

A key focus for the team is the development of the CX Success Tracks suite of services, which digitally connect customers with the right expertise, insights and learning at the right time, accelerating time to value from their technology investments. These benefits are accessed through the CX Cloud, a single digital interface that provides a personalized, use-case guided approach that speeds achievement of defined business outcomes, across architectures.
You will work as part of a SCRUM team building and developing our Cloud based platforms and applications and applying principles and techniques of software and platform component development. You will be an integral part of the teams building our next generation SaaS applications that have a direct impact on the customers we serve.

You will have the opportunity to work closely with seasoned software engineers and architects developing software and tools in support of technology platform, infrastructure, SaaS applications, databases and others win a cloud-native environment. You will be part of a team that is focused on building a true cloud native SaaS application that is secure, stable, reliable and scalable.

Participate in a variety of professional development opportunities, network with senior executive leadership team, give back to your local community, and socialize with a community of global technologists. We provide a great learning experience and also have developed a program to help our University Hires transition to true professionals.
Software Engineer – Cloud Application Development
Solid fundamentals of Data Structures, Algorithms, Object oriented design and programming
Strong knowledge on Unix/Linux systems and Unix scripting
A good understanding of Cloud based application development (using Docker,
Kubernetes, AWS services) and think about security and scalability from group up
Solid understanding of computer science fundamentals and software engineering with
an aptitude for learning new technologies
Strong knowledge of programming and scripting languages like JAVA, python, Scala,
GoLoang etc
Strong testing inclination to ensure programs are comprehensive and well tested for all
use cases
Exposure to debugging application programs along with development and debugging tools
Familiar with more than one development environment, well-versed with at least one
Interest in User experience and User interface design and development
Possess creative problem solving skills and excellent troubleshooting/debugging skills
Familiar with CI/CD tools namely GIT, GitHub, Jenkins, Drone etc Who You Are
Recent graduate or on your final year of studies towards a Bachelor’s or Master’s Degree in Computer Science, Computer Engineering, Electrical Engineering, related majors such as Math, Physics
Minimum of an 8.5 GPA or higher
The requirement is for 2021/22 passout only.
Solid understanding of computer science fundamentals and software engineering with an aptitude for learning new technologies
Strong knowledge of programming and scripting languages
Possess creative problem-solving skills and excellent troubleshooting/debugging skills
Experience in establishing and sustaining excellent relationships with the extended team
Excellent verbal and written skills
Why Cisco
At Cisco, each person brings their unique talents to work as a team and make a difference. Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
We connect everything – people, process, data and things – and we use those connections to change our world for the better.
We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.
We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.
So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture enthusiast? Many of us are. Passion for technology and world changing? Be you, with us!
Disclaimer - “ Please note this posting is to advertise potential job opportunities. The requirement is for 2021 /22 passout only. This exact role may not be open today, but could open in the near future. When you apply, a Cisco representative may contact you directly if a relevant position opens.”"
Associate Data Scientist - MFG,"Bengaluru, Karnataka",Noodle.ai,None,Organic,"Noodle's Data Scientists build advanced AI models that change the way our clients do business by empowering them to make better decisions. Our solutions impact small and large businesses ranging from media, to retail companies, to airlines, to e-commerce, financial services, to government agencies. Members of our Data Science team are passionate about problem solving with applied data science and work with clients to explore, specify, and communicate high-value, AI- based solutions. We geek out about AI technology.

As a Data Scientist at Noodle.ai, you will collaborate with the Noodle Client Service team, Data Engineers, SW Engineers, UX Designers, and industry-specific experts from our client companies to build a deep understanding of our clients' business context and then develop, test, and deploy advanced AI models. As we grow, you will also develop reusable IP to help us move faster, dive deeper, and work more efficiently by generalizing the models, methodologies, and supporting infrastructure that you build. As one of the early hires to join the Noodle.ai team, you will have a significant impact on the future of Enterprise Artificial Intelligence.
Qualifications:

Must haves
1+ years of experience in applied artificial intelligence technologies including machine learning, predictive data analytics, and/or data science
BE/B.Tech or Advanced degree in a relevant field (Computer Science, Operations Research, Statistics, Mathematics, Electrical Engineering, or other Computational Science)
Proficient in python
Experience with spark
Knowledge of data science/machine learning concepts
Demonstrated ability to iteratively conceptualize, design and build data-driven analytical models
Strong capabilities in modern analytics languages/tools
Collaborative, open, and respectful working style
Passion for learning and a desire to grow – Noodlers are life-long learners!
Nice to haves
Experience applying advanced AI techniques (g., machine learning, predictive analytics. optimization, semantic analysis, time-series analysis, advanced visualization) to real-world problems
Experience with R
Experience manipulating and preparing large, heterogeneous data sets (""Big Data"") to support advanced analytics
Demonstrated energy and passion that extends beyond your field of study – Are you a computer scientist who writes poetry? A mathematician who loves psychology? An engineer passionate about public policy? We want to build something with
Experience with (and excitement for) interdisciplinary collaboration"
Data Scientist,"Kochi, Kerala",Mindcurv,None,Organic,"About Mindcurv
We help our customers rethink their digital business, experiences, and technology to navigate the new digital reality. We do this by designing sustainable and accountable solutions for humans living in a digital world. Mindcurv holistically covers the market’s need to digitize business processes and customer experiences and take advantage of the cloud following DevOps and agile principles.
Within Digital Platforms & Experiences we design and fully craft tailored solutions for our customers enabling them to get the most out of their business. We design and build a solid foundation in commerce, marketplace, responsive design, DXP and order management to name a few.

Your Role :
Be part of Big Data and Advanced analytics project team’s in the Data Science domain and as a trusted advisor to the VP of Data Science department on technology, configuration and delivery of projects undertaken by Mindcurv. You need to be hands-on to deliver end to end vis a vis projects undertaken in the Analytics space. Need to have a proven ability to drive business results with your data-based insights. You must be comfortable working with a wide range of stakeholders and functional teams. You should have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
What you will do :
Identify valuable data sources and collection processes
Supervise preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns for insurance industry.
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling
Present information using data visualization techniques
Collaborate with engineering and product development teams
Hands-on knowledge of implementing various AI algorithms and best-fit scenarios.
Who you are :
4+ years’ experience in Analytics systems/program delivery. At least 2 Big Data or Advanced Analytics project implementation experience
Experience using statistical computer languages (R, Python, SQL, Pyspark, etc.) to manipulate data and draw insights from large data sets; familiarity with Scala, Java or C++
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Hands on experience in Azure/AWS analytics platform (3+ years).
Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop)
Strong math skills (e.g. statistics, algebra)
Excellent communication and presentation skills
Deploying data pipelines in production based on Continuous Delivery practices.
Experience using variations of Databricks or similar analytical applications in AWS/Azure
Fluent in English (verbal and written). German/Dutch language familiarity will be a plus
Interpersonal and Team skills should be top notch
Why join Mindcurv?
We believe that the most important aspect of a job is being excited about it, having growth opportunities and working in a team you really like. We’re always on the lookout for people who know their stuff and want to collaborate on tomorrow’s digital solutions. Our workplaces feel good, because they’re filled with good people.
Join a collaborative environment and work with the latest technologies. We’ll grow your career and provide a great workplace with flexible hours.
If you agree with our philosophy and share our values, we are looking forward to meeting you as soon as possible!"
Software QA Engineer,"Bengaluru, Karnataka",AliveCor,None,Organic,"Software QA Engineer
Making the invisible visible. By harnessing the power of artificial intelligence, we’re advancing the practice of medicine for doctors and society. And we’re just getting warmed up.
AliveCor, the creator of the smartphone ECG, which has now captured over 20 million ECGs from tens of thousands of active users, seeks a SQA Engineer. The Software QA engineer will directly contribute to existing products, testing software for our Web, iOS, and Android products. You will be a key player in developing highly-visible, customer-facing products that are transforming the healthcare industry via big data.

Responsibilities
Be responsible for the testing of all mobile applications.
Report and verify bugs in a timely manner.
Work with developers, product and other team members to develop test plans and cases to mitigate risk.
Document test cases for regulatory purposes.
Promote a culture of quality throughout the organization.
Work with Engineering and Product Management teams to identify high-impact issues.
Use defect tracking tools to log, track and refine issues.
Perform functional testing of new features as they are developed.
Participate in all aspects of QA product lifecycle: understand the product requirements, test case creation, feature, regression, integration, end-to-end test execution.
Prepare and review test plans and cases with extended development and product management teams.

Qualifications and Skills
B.E in Computer Science or a related discipline, or related practical experience.
3-8 years of relevant QA experience.
Proven work experience in Mobile Apps Testing for Android and iOS.
Proven work experience in modern web-based applications testing.
Strong knowledge of software QA methodologies, tools and processes.
Experience in writing clear, concise and comprehensive test plans and test cases.
Hands-on experience with both white box and black box testing.
Knowledge of automated testing tools will be an added advantage.
Excellent programming skills in one of the following - Ruby, Python, Go, Objective C, or Java

About Us
AliveCor is on a mission to define modern healthcare through data, design and disruption. We’ve pioneered the creation of FDA-cleared machine-learning techniques, transformed wearable medtech to put proactive heart care at everyone’s fingertips. Kardia is the most clinically validated mobile EKG technology. AliveCor was named as one of the Top 10 Most Innovative Companies in Health for 2017 by Fast Company as part of the publication’s annual ranking of the world’s Most Innovative Companies. AliveCor was awarded the 2015 Tech Pioneer by the World Economic Forum and one of the 50 Smartest Companies in 2015 by the MIT Technology Review. AliveCor recently announced a collaboration with Mayo Clinic that will result in new machine learning capabilities to unlock previously hidden health indicators in EKG data, potentially improving heart health as well as overall health care for a variety of conditions. AliveCor is a privately held company headquartered in Mountain View, CA.
AliveCor is an equal opportunity employer and will not discriminate against any employee or applicant on the basis of age, colour, disability, gender, national origin, race, religion, sexual orientation, or any other classification protected by federal, state, or local law.
Watch the following video demonstrating our product.
KardiaMobile: How's your heart?
https://www.youtube.com/watch?v=8I9xosgA-Ig"
Project Specialist (Intern) - India UHR,"Bengaluru, Karnataka",Cisco Systems,None,Organic,"PROJECT SPECIALIST

Job Description – Project Specialist
In Cisco, we have an outstanding opportunity where we actually get to use the technology we build!
We are Innovators
We drive innovation to propel business transformation while maintaining operational quality.
We are Accelerators
We accelerate digital solutions to generate cost savings and efficiency gains for enterprise growth and success.
We are Transformers
In Supply Chain Operations we have an opportunity and the responsibility to enable Cisco's business now and prepare for the future. Our vision and strategy continue to emphasize the importance of providing our customers an unrivaled customer experience by delivering a flexible, innovative and scalable supply chain while continuing to build upon our strong operational foundation. Cisco is also committed to social and environmental responsibility in our supply chain. We work with our suppliers to maintain a sustainable supply chain that meets our standards for ethics, labor practices, health and safety, and the environment.
We encourage you to become a part of this dynamic organization where on a daily basis we leverage Cisco's aggressive competitive spirit and accelerate time to market by empowering our employees to use their expertise to take good business risks. As Cisco expands into new technologies, and geographies, it's become an exciting time to be part of the Supply Chain Operations team.
There are three sub-roles, you will be assigned a role depending on the team you join.
Project Specialist – Product Ops
Definition: Open Source Software Technology license evaluator and authorization specialist with strong Product Engineering and components integration background
Provide technical guidance to engineers and business decision-makers on architectural and source selection matters including buy vs. build vs. reuse based upon knowledge of software development practices as well as open source licensing.
Review, evaluate, and approve of SW engineering requests for use of Free and Open Source Software (FOSS), primarily evaluating inbound technology licenses for use in Cisco products.
Give approval decisions based on legal and technical criteria for use of FOSS products, as well as outbound contributions and the audit of mandatory redistributions for alignment to our license obligations.
Contribute to the development of project goals, schedules and resource planning.
Evaluate and recommend different ways you can use the component in the product.
Top skills required:
Python (hands-on programming)
Opensource licenses knowledge
Team player with ‘can-do’ attitude
SQL knowledge (Definite plus)
Education Eligibility Criteria (Bachelor):
Desired Degree: (BA/BS /MA/MS)
Desired Major: Business Management, Applied Science, Mathematics, Material
Engineering, Statistics, Manufacturing, Supply Chain Management or equivalent
Minimum CGPA of 3.0
The requirement is for 2021/22 passout only
Project Specialist - Supply Chain Transformation
Who You Are

Help develop, execute and track projects within one or more of the Supply Chain strategic programs
Work cross-functionally to define project scope, execute status reporting, ensure program deliverable completion, manage key risks and issues, create and manage project schedules and timelines
Strengthen the Supply Chain Transformation team’s tight relationship with IT, working closely with cross functional teams to improve handoffs
Ability to work in a cross functional environment; which will require collaboration with teams within and outside Supply Chain
Analyse business processes, find gaps and identify improvement opportunities
Work with large amount of data and having business context to derive meaningful insights from the analysis of the data
Document business requirements and work with IT on solution design, execution and business testing
Present data and insights in a logical, influential manner to drive data driven business decisions
Drive innovation and next gen ideas in Supply Chain: Block Chain, AI, ML
Capture the inventory of Supply Chain data sources, dashboards, measurements and metrics to prepare and manage integrated data architecture
Knowledge of Blockchain, AI and ML is desired
Excellent organizational, MS Office skills are required
Creative and flexible, work effectively within a team, and function with heavy cross-functional engagement
Strong written, oral, interpersonal communications and presentation skills
Education Eligibility Criteria (Bachelor):
Desired Degree: (BA/BS /MA/MS)
Desired Major: Business Management, Applied Science, Mathematics, Material
Engineering, Statistics, Manufacturing, Supply Chain Management or equivalent
Minimum CGPA of 3.0
The requirement is for 2021/22 passout only
Project Specialist - Global Supplier Management
Who You Are

Work as part of a new product development team to develop our products and manufacturing processes.
Assist with creating, analyzing, and releasing product and process documentation
Work with cross-functional product teams to provide mechanical engineering recommendations on product design and manufacturability.
Provide innovative solutions to optimize Supply Chain Operations internal and external processes, policies, and protocols to enable the best cost, quality, and delivery of Cisco products.
Identify, develop, and qualify new electro-mechanical and mechanical components to meet next-generation product and customer needs
Collaborate with Engineering and provide closed-loop feedback regarding forecast trends and accuracy
Opportunity to learn about various manufacturing product development methodologies such as Design for Manufacturing/Cost/Quality/Reliability/Packaging/Assembly.
Work with key mechanical suppliers to develop, optimize, and maintain new and current technologies
Opportunity to learn about mechanical supply chain technical capabilities and industry trends
Interface with Cisco suppliers to support and maintain daily operation health on mechanical product quality and customer delivery
Opportunity to work with cross functional mechanical engineering teams to problem solve and root cause product and process failures.
Collaborate with marketing, finance, sales and the Supply Chain Organization to develop manufacturing strategies and protocols.
Provide quantitative analysis of data to drive decision making and improve processes and tools.
Opportunity to learn about mechanical product functional and reliability testing methodologies and protocols.
Desired Degree: (BA/BS /MA/MS)
Desired Major: Business Management, Applied Science, Mathematics, Material
Engineering, Statistics, Manufacturing, Supply Chain Management or equivalent
Minimum CGPA of 3.0 out of 4
The requirement is for 2021/22 passout only
Why Cisco
At Cisco, each person brings their unique talents to work as a team and make a difference. Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
We connect everything – people, process, data and things – and we use those connections to change our world for the better.
We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.
We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.
So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture enthusiast? Many of us are. Passion for technology and world changing? Be you, with us!
Disclaimer - “ Please note this posting is to advertise potential job opportunities. The requirement is for 2021 /22 passout only. This exact role may not be open today, but could open in the near future. When you apply, a Cisco representative may contact you directly if a relevant position opens.”"
Data Scientist,"Mumbai, Maharashtra",Allerin Tech Private Limited,None,Organic,"Job Description :

We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products like: automate scoring using machine learning techniques, build recommendation Engines/systems, optimize and extend the features used by our existing classifier, etc

Responsibilities:
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company's data with third party sources of information when needed.
Enhancing data collection procedures to include information that is relevant for building analytic systems.
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Develop hypotheses and test carefully by experience; develop and improve predictive modeling algorithms; understand and work around possible limitations in models.
Analyze large datasets to produce statistical models and prediction tools.
Visualize, interpret, report, and communicate data findings creatively in various formats to various stakeholders.
Conduct critical data analysis and prepare data sources to be analyzed.
Discover patterns, find meaning and produce actionable intelligence. Work both autonomously and collaboratively when necessary in a fast-paced, competitive, multidisciplinary environment.

Desired Skills and Qualifications:
Excellent understanding of machine learning techniques and algorithms
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualisation tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig etc
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Data-oriented personality
Proficient at translating unstructured business problems into an abstract mathematical framework.
BE/BTech/MCA/MTech/MSc in Computer Science
Some development experience in at least one scripting language (Julia, Python, R...).
Ability to initiate and drive projects to completion with minimal guidance.
The ability to communicate the results of analyzes in a clear and efficient manner.
Highly collaborative and curious.
Experience with any big data framework would be a plus.
2-7 years experience

Important:

Should be able to appear for personal interview in our office at Navi Mumbai. Do not apply if you can not appear for personal interview. No telephone round will be conducted.

2.00-7.00 Years"
Software Development Engineer II,"Mumbai, Maharashtra",ADCI - Maharashtra,None,Organic,"2+ years of non-internship professional software development experience
Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design
1+ years of experience contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems.
Key Responsibilities include:-
Ability to code right solutions starting with broadly defined problems,
Understand basic Algorithm fundamentals
Development of code in object oriented languages like C++ and java and build large scale robust distributed systems
Candidates for this role must have:
A solid grounding in Computer Science fundamentals (based on a BS or MS in CS or related field)
Understanding of the tools of the trade, including an understanding of any of modern programming languages (Java / JavaScript / C/C++).
Proven educational track record with sound data structure and algorithm knowledge

Amazon has come a long way since opening on the World Wide Web in July 1995. Today, we operate retail websites in multiple countries across geographies, offering products in many categories (books, media, digital, electronics etc.) worldwide, and we still like to work hard, have fun and make history! The Amazon.com brand has become synonymous with a superior level of convenience, selection, low prices, and customer service. We are looking for software engineers with experience involving solving complex problems.
Bachelors/Masters in Computer Science or Engineering
Strong, object-oriented design and coding skills (C/C++ and/or Java preferably on a UNIX or Linux platform)
Experience with distributed (multi-tiered) systems, algorithms, and relational databases
Ability to effectively articulate technical challenges and solutions
Deal well with ambiguous/undefined problems; ability to think abstractly
Previous technical internship(s) preferred"
Senior Software Engineer - Data Science and Machine Learning,"Pune, Maharashtra",VSH SOLUTIONS,None,Organic,"Overview
We are looking for creative people with analytical minds and machine learning experience to transform diverse datasets into decisions and value for our customers. Responsibilities:
Design and implement machine learning solutions for recommendation and classification
Use machine learning platforms and services to build solutions and bots, esp. for startups as part of our startup studio
Building and improving data-intensive web services
Developing complex, multi-step data pipelines that unify various data sources into one cohesive platform for data access
Unit, integration, and data integrity test development
Qualifications:
Experience building RESTful APIs & multi-tiered web applications in Python, Java, RoR or Go
Understanding of SQL and data warehousing concepts
Understanding of leading NoSQL solutions such as Cassandra and MongoDB
Experience with Git
Experience with atleast a few of these components: ElasticSearch, Caffe, Pandas, R, Matlab, SciPy
Bachelor’s Degree in Computer Science or Engineering
Location: Pune, India To apply for this job, please write to us at jobs@vshsolutions.com"
Member of Technical Staff (Python/Golang),"Pune, Maharashtra",Nutanix,None,Organic,"Nutanix Prism Pro improves the quality and efficiency in IT operations for the modern datacenter. Powered by machine learning and task automation, Prism Pro intelligently optimizes capacity, proactively detects performance anomalies, and enables the IT team to automate operations tasks with ease and confidence. Traditional IT operations management (ITOM) tools were built for static infrastructure. They often overwhelm IT teams with complex and noisy alerts that the teams can’t do anything about. In dynamic and scalable modern data centers with high performance and diverse workloads, IT teams need simplicity and accuracy to achieve high productivity in operations.

Overview of the role
MTS, Developer is responsible for building the monitoring, collections & analytics layer in the control plane (management layer) of the Nutanix platform. An important part of prism-pro is building the capability to gather configuration and metrics from parts of Nutanix Platform, Applications running on Nutanix Infrastructure, as well as other entities running in the datacenter and cloud. The developer is also expected to write services that leverage these configurations and metrics to provide monitoring, automation and troubleshooting capabilities to the end user.
The individual needs to have a keen interest in building impactful end to end features (architecture, design, thinking through workflows / use cases / experience and development of scalable solutions for the same) for customers. The solution would be like a platform so as to be usable by a variety of applications as well as Nutanix services.
Responsibilities
Core development:
Develop scalable and performant Analytics and Monitoring Platform software
Contribute as a strong, hands-on technical member in product development activities to develop clean, refactored and tested code that is extensible and highly reusable.
Develop innovative products through all phases of software development including conception, design, implementation, and deployment.
Work in an Agile environment where Quality is everyone’s responsibility.
Collaboration:
Collaborate closely with teams engaged in building the frontend and driving the user experience of the product
Collaborate with the Product Management team to translate requirements into high-quality, timely deliverables to wow our users.
Collaborate with other engineers in the team to develop and use effective mechanisms to ensure code quality.
Collaborate with teams which could be potential stakeholders of the product
Get feedback on the product and incorporate it into the product in innovative ways
Skills Required
2-5 years of development experience using Golang/Python/C++
Experience in building scalable performant distributed systems. This includes experience and knowledge of
Sync/async programming design
Multithreading/concurrency
Object oriented design
Fault tolerant systems
Working knowledge of Linux or *UX environment
Experience in virtualization and containers
Experience with design, development and data modeling of RESTful web services
Basic understanding of web technologies and transport mechanisms (HTTP/S, Javascript, JSON, gRPC, protobuf, etc).
Good knowledge of RDBMS, NOSQL & database design
Familiarity with version control systems such as GIT, build management tools and Continuous Integration tools such as Jenkins & CircleCI
Familiarity with Unit testing frameworks
Ability to write scripts and tools for development and debugging.
Memory/CPU Profiling of applications
Experience building end-to-end solutions is a plus
Qualifications
2-5 years of experience developing applications.
Bachelor Degree in Computer Science or equivalent"
