Title,Location,Company,Salary,Sponsored,Description
Software Development Engineer II,"Bengaluru, Karnataka",freshermart,None,Organic,"Duties and Responsibility
https://propellerads.com/publishers/?ref_id=eSN1
At Avataar.Me we empower marquee digital marketing and commerce leaders globally with our 3D AR/AI platform. We receive a high demand for AR experiences from Big Companies around the world. Our aim is to provide good, creative and out of the box AR/AI experiences to a large number to our clients. Being an official partner with Facebook & Instagram, its the best and first of its kind AR Platform to bring the marketing and commerce experience of the client to the next level. We have developed a highly efficient innovation-focused platform for our AR/AI Experience with 10+ patents on the technology.
At our core AR/AI development team we are looking for a highly motivated, quality delivery focused, smart and effective developer in our Bangalore office.
Responsibilities:
Develop AR experience through SparkAR for Facebook & Instagram.
Develop Web-based (JS, WebGL, jQuery) AR/VR/AI Experience.
Work closely with Senior and Principal Developers to Expand our core Computer Vision & AI platform as a part of our R&D Innovation Team.
Candidate should be having a master’s degree in CS / EE or equivalent fields.
Need to be highly motivated to works in the field of AR/VR
Job Location: Bangalore
Experience (Years): 1-6 Years
Sub Location: HSR Layout"
Technology Services - Senior Analyst - Machine Learning Cons...,"Chandigarh, Chandigarh",Eclerx,None,Organic,"About eClerx:
India’s leading process management and data analytics companies, eClerx provides critical business operations services to over fifty global Fortune 500 clients, including some of the world's leading companies across financial services, cable & telecom, retail, fashion, media & entertainment, travel & leisure, software and high-tech. A publicly traded company for 10+ years on India’s leading stock exchanges, our 9,500 employees work globally through delivery centres in India, Thailand, Italy, and US. With revenues of $200 million, eClerx is one the leading innovative business process management companies.


We are looking to add to this talent pool someone who can provide quality answers to large-scale problems with broad impact.
The Ideal Experience Map:
Graduate with 2-4 years of relevant experience with an expert-level understanding of Artificial Intelligence technologies like knowledge representation and reasoning (KRR), natural language processing (NLP), speech recognition, unsupervised machine learning, and / or reinforcement learning.
Roles and Responsibilities:
Responsible for machine learning technology and application analysis, understand latest industrial and academic developments in AI / ML
Study and innovate in deep learning / machine learning and its application in diverse domains
Design competitive AI / ML services and user experience and create prototypes for demonstration
Work with the rest of the Operations team to integrate these algorithms into larger solutions
Work with development teams to mature these algorithms
People Skills and Personality Traits:
Competency in emerging and disruptive technologies and practices with a demonstrated capability in innovation
Highly capable in thinking systematically, capable to redefine solutions to overcome existing competition
Self-driven, energetic, creative, with ability to work in international teams
Curious and willing to challenge existing solutions with innovative technology concepts
Technical Skills:
Proven knowledge in deep learning algorithms and AI system design and architecture
Excellent understanding of complex system architecture, components and requirements
Advanced level proficiency in Python programming especially in conceptual understanding of relational databases and hands-on comfort working within a Linux computing environment, and use of numerical/analytical computing using Numpy, Scipy, and Pandas
Relevant experience for the area of Knowledge Representation and Reasoning (KRR) and related information integration; propositional logic, first-order logic, and constraint satisfaction methods; methods for uncertainty in combination with logical methods (e.g., Bayesian, probabilistic soft logic); combination of the foregoing with natural language and combination of the foregoing with machine learning"
Database Administrator,"Chennai, Tamil Nadu",Blackstraw,None,Organic,"About the job :
Responsibilities :
Responsible for the monitoring of all production databases, regular maintenance on
database, pro-active remediation on database and query tuning and preventing maintenance.
Estimate PostgreSQL database capacities; develop methods for monitoring database.
capacity and usage.
Participate in the creation of development, staging, and production database instances, and
the migration from one environment to another.
Develop Stored Procedures and Database Triggers in support of an application
development.
Participate in application development projects and be responsible for the database
architecture and design.
Perform backups and recovery of databases.
Ability to plan resource requirements from high-level specifications.
Understanding of ETL process.
Qualifications and Experience :
Bachelors in Computer Science/ Information Technology.
Minimum of 5 + years of experience in a related position.
Familiarity with databases such as PostgreSQL & MySQL.
Experience with replication configuration in recent MySQL.
Proficient in writing and optimizing SQL statements.
Good to have knowledge of Cloud environment – AWS/Azure/ Unix OS / Shell Scripting.
Company Profile:
Conceptualized as far back as 2015, and commencing full-time operations in 2018, Blackstraw LLc. is a software products and services company specializing in Artificial Intelligence (AI) and Machine Learning solutions for various industries. We support businesses around the world, including North America, Europe and Asia, working to simplify AI implementation through our platform that expedites data labelling, AI model-training, and, cloud or on-premise deployments.
With more than 100 years of combined work-experience, the 100+-strong Blackstraw Team comprises various experts in the AI value chain. We are a fast-moving team that prides ourselves in rapidly identifying different use-cases and fine-tuning our products to suit specific business needs.
We are focused on providing solutions related to computer vision, natural language processing, Data annotation tool for deep learning models, etc. To stay competitive in business, it is key for organizations to adopt and implement smart AI solutions and service offerings. However, most companies are unable to implement AI rapidly due to the complexity of existing solutions, inadequate data and cost implications.
Our mission is to enable enterprises to adopt AI in an easier, cost-effective and time-efficient manner with a plug-and-play approach to their data.
Blackstraw operations are based out of Mumbai, Pune and Chennai in India."
Director - Engineering,"Bengaluru, Karnataka",Aleron,None,Organic,"ID: 17084
Posted: 8/10/2020
Location: Bangalore,
Category: Java Technologies
Job Type: Permanent


Description
Responsibilities:
Work in partnership with the business users, Architecture and Engineering teams to design and build end-to-end solutions
Partner with other key team members to provide strategic direction to execute the multi-year product roadmap and to various organizational initiatives
emonstrate a deep passion for software development and asset management domain in general (and Securities Lending in specific) and create an ability to tap into the expertise of the engineering team
Job Requirements
Skill set required:
Prior experience designing and developing enterprise grade distributed application using Java/J2EE technologies
Relevant experience with Cloud computing and emerging technologies like AI/ML, Data Analytics/Visualization will be an advantage
Familiar with various design and architectural patterns and their application
Actively drives the development life-cycle from requirements analysis, feasibility estimates, design, code, documentation, testing, implementation, enterprise audit and support
You should have relevant experience working with Agile teams and a thorough understanding of SCRUM principles"
Data Scientist - NLP,"Hyderabad, Telangana",Novartis,None,Organic,"70 tactical buyers are supporting both commercial and NTO towers out of Prague NGSC, covering region Europe, Switzerland, Middle East and North Africa.

Your responsibilities include, but are not limited to:

Think creatively, conceptualize and lead projects resulting in substantial long-term impact on the company’s vision in many key strategic areas such as drug discovery/manufacturing, product launches, determining optimal treatment plans/courses, expanding patient access, predictive/precision medicine, risk mitigation, business growth, brand management, product life cycle, data strategy etc.
Design, develop and deliver various data science based insights, outcomes and innovation (using mathematics, computer science, statistics, engineering, management science, technology, economics, etc) and create “proof of concepts & blueprints” to drive faster, timely, highly precise, workable and proactive decision making based on data based insights and science and shape strategic glidepath of the company.
Lead successful cross-functional collaborations with significant execution rigor, customer focus and “Data to Decision” thinking.
Demonstrate a comprehensive view of science and technology and deliver a compelling enterprise vision of how Data, Digital & Artificial Intelligence can contribute to providing quantum in leap in building foundational/groundbreaking capabilities transcending a wide spectrum of areas such as research/science, drug discovery/development, commercial, procurement, technology, product, brand, business, strategy, analytics, operations, risk/compliance, legal, etc and propel growth and performance.
Design and develop state-of-the-art, data-driven analysis, models and decision strategies to solve science and business problems. Choose and apply appropriate predictive analytic technologies (such as statistical modeling, neural networks, scorecards, machine learning, pattern recognition and artificial intelligence) heavily injected with domain expertise. Appropriately question the veracity and business relevance of data, assumptions, and results and use of solution at all steps of the process. The outcome is improved performance through the design, development, and deployment of project deliverables.
Own adoption, execution and integration of data science based solution end to end all the way from discovery to launch/post-launch and also into business, design, product, delivery, operations, marketing, brand management, research and technology roadmaps.

Minimum requirements
M.S/Ph.d in Computer Science, Robotics, Mathematics, Statistics, Operations Research, Cognitive Sciences, Psychology, Engineering, Finance, Economics, Medicine, Technology, Management Science, Quantitative Methods and other related disciplines.
6 -10 years of overall experience with demonstrated track record in data science solutioning.
Exposed to concepts in Natural Language Processing & Statistics, esp., in their application such as Sentiment Analysis, Contextual NLP, Dependency, Parsing, Chunking, Summarization, etc.
Experience in some of the following domains: object detection / recognition / segmentation, visual similarity, text detection & OCR, human / face detection, generative models, reinforcement learning, video analytics, model compression / optimization
Comfortable in using Python or R to build automated dashboards using, D3.js, Plotly, Dash, Flask, Django, R-Shiny & Expertise in 1) Java and 2) Django, Dash, ML, Image processing (in Python) will also be an added advantage.
Basic understanding of deep learning frameworks (e.g. Caffe, tensorflow, pytorch) & Experience in OpenCV, TensorFlowServing, MxNet Model Server or TensorRT Inference Server is a bonus.
Experience in working with data science cloud platforms AWS, Azure, Google Cloud will also be an added advantage & Proficient in at least one of: PyTorch, TensorFlow, MxNet & Programming environments: java/python/Hive/Hadoop/HBase/C++/CSharp/Unix/Map Reduce/Perl/ Matlab/Xml & A solid foundation in AI Methodologies like Information Retrieval and Extraction, NLG, NLU.
Why consider Novartis?
799 million. That’s how many lives our products touched in 2019. And while we’re proud of that fact, in this world of digital and technological transformation, we must also ask ourselves this: how can we continue to improve and extend even more people’s lives?
We believe the answers are found when curious, courageous and collaborative people like you are brought together in an inspiring environment. Where you’re given opportunities to explore the power of digital and data. Where you’re empowered to risk failure by taking smart risks, and where you’re surrounded by people who share your determination to tackle the world’s toughest medical challenges.
Imagine what you could do at Novartis!
Commitment to Diversity & Inclusion:
Novartis embraces diversity, equal opportunity and inclusion. We are committed to building diverse teams, representative of the patients and communities we serve, and we strive to create an inclusive workplace that cultivates bold innovation through collaboration, and empowers our people to unleash their full potential.
Join our Novartis Network: If this role is not suitable to your experience or career goals but you wish to stay connected to learn more about Novartis and our career opportunities, join the Novartis Network here: https://talentnetwork.novartis.com/network
Division
NBS
Business Unit
PROCUREMENT NBS
Country
India
Work Location
Hyderabad, AP
Company/Legal Entity
Nov Hltcr Shared Services Ind
Functional Area
Procurement
Job Type
Full Time
Employment Type
Regular
Shift Work
No"
"Sr Manager, Software Development Mgmt","Bengaluru, Karnataka",Xperi,None,Organic,"Xperi invents, develops and delivers technologies that enable extraordinary experiences. We make entertainment more entertaining, and smart devices smarter.

From the home to the car to everywhere in between, managing content and connections in a way that is smart, immersive, and personal is precisely what Xperi’s technologies do.

Our inventions are foundational to the global entertainment ecosystem and our products and data improve every aspect of the digital entertainment experience, from choice to consumption.

Content markets are changing, fast. Consumers face a simultaneously expanding and fragmenting set of choices. Xperi technology cuts through the chaos, putting us at the forefront of fast-moving trends in streaming, digital entertainment, and AI applications – in any environment.

Xperi is at the heart of extraordinary experiences.

We can’t wait to show you what’s next.

Content markets are changing, fast. Consumers face a simultaneously expanding and fragmenting set of choices. Xperi technology cuts through the chaos, putting us at the forefront of fast-moving trends in streaming, digital entertainment, and AI applications – in any environment.

Xperi is at the heart of extraordinary experiences.

We can’t wait to show you what’s next.

Job Description

Manage two or more teams of passionate software engineers
Create, Maintain and Communicate project and task schedules. Prioritize feature development activities using Agile practices
Project planning, effort estimation and risk management.
Use your strong technical skills to work closely with engineers to drive the architectural direction for the department
Take ownership of end-to-end delivery and drive the development teams to success
Set clear objectives for direct reports and continuously compare deliverables against objectives.
Collaborate with Program Management, Product Marketing, Quality Engineering and other teams.

Qualifications:
14+ years of in-depth experience with server-side Java/Python development
Excellent written and verbal communication skills
Experience as people manager is 5+years.
At least 6 years of direct hands-on experience in developing and maintaining scalable web services platform using Apache/Tomcat, J2EE, XML/JSON and MYSQL (REST style services)
Experience with message brokers like Kafka, strong experience with relational databases and/or NoSQL style databases, and SQL query optimization.
Experience with large distributed architectures & micro-services is a big plus
Working knowledge of rapid development project planning concepts in a software development environment, including scheduling, estimation, and risk management techniques. Prior experience with SCRUM/Agile a plus
Experience with Cloud Services (ideally AWS)
Engineering Graduation degree or post-graduation degree from reputed Indian or foreign university.
Should be well versed in SDLC"
Senior IOS Developer,"Chennai, Tamil Nadu",LetzConnect,None,Organic,"What you'll do:
Build high performance, reusable, and reliable mobile applications.
Take ownership from Design to Deployment of new features that goes into the app.
Helping the team members to ensure best practices in design, UX, coding standards and tools & frameworks.
Identify, correct bottlenecks and fix bugs.
Ability to build quick prototypes(PoC).
Who you are:
Have developed apps in Swift.
Interest in integrating AI/ML into the app & build a Chatbot.
Believes in shipping stable by writing unit tests and performance testing.
Extremely detail-oriented, with a knack for design details.
Crazy stories about supporting multiple Apple devices and screen sizes.
Passionate about emerging technologies and willing to learn.
Self-driven, self motivated, and comfortable with deadlines and fast iteration cycles."
Deep Learning Engineer - Platform and Infrastructure,"Bengaluru, Karnataka",Drishti Technologies,None,Organic,"Join Drishti to solve a 100-year-old problem for a $12 trillion dollar industry.
Deep learning-driven action recognition is the next frontier for AI. Build it with us.

Drishti’s mission is to “extend human potential in an increasingly automated world”. For the first time since Henry Ford, we’re making manual processes visible to factory analytics—by creating manufacturing’s first and only solution for deep learning-driven action recognition.

About this role

In this role, you will be breaking ground by partnering with some of the world’s most advanced deep learning and computer vision engineers. Your job will be to build and maintain large-scale systems to support the entire pipeline, including data collection, training, real-time inferencing of deep neural networks, and continuous improvement. You’ll also be tasked with optimizing neural networks for higher throughput and lower latencies. Your ultimate goal will be to ensure that the data created by our system is delivered to—and used by—some of the world’s largest and most influential manufacturing companies.

Minimum Qualification
Bachelors EE or CS from top tier Engineering colleges
Solid computer science fundamentals - data structures, algorithms, design principles
Solid machine learning and neural network fundamentals
Fluency in C++ or Python
Preferred Qualification
Masters/PhD in Machine Learning/Computer Science or equivalent practical experience
Hands on experience with one or more DL libraries (Caffe/ Tensorflow/ PyTorch/ Keras/ etc)
Experience deploying DL/ML models in production involving GPUs, building deep network inference as a service
Experience building dataset pipelines, model management pipelines
Prior Experience with Cloud Platforms (GCP / AWS / Azure), Kubernetes, Containerisation
Experience with ML platforms such as SeldonCore, SageMaker, CloudML
Experience with large scale distributed systems (Hadoop, HBase, MapReduce, Spark, Storm, AWS Lambda)
Top five reasons to join Drishti

1. Work with visionaries who can execute. Do some research on our leadership team. Look at their patents and their publications. See how their histories intertwine with the biggest movements in the last 30 years of technology. And imagine being on a first-name basis with them.
2. Tackle a massive opportunity. Manufacturing is a $12T industry that still uses 100-year-old techniques to gather data on human tasks. Which means that people—who still perform up to 90% of factory activities—are effectively invisible to analytics. The demand for a solution couldn’t be larger. Why join a giant tech company when you can build one from the ground up?
3. Solve a myriad of unsolved problems. You’ll take on neural network model accuracy, high-volume video transit and storage, Big Data analysis and much more. It’s the challenge—and the madness, and the fun—of building an SAP on top of a Youtube on top of a Nest.
4. Lead the charge from Bangalore. Drishti is based in Silicon Valley, and funded by top venture capital investors that include Andreessen Horowitz, Emergence Capital and BGV. But—and this is critical for you—Drishti is building its product out of Bangalore itself. From our CTO on down, Bangalore is the heart and soul of Drishti’s engineering. You’ll be at the center of the action.
5. Pick up deep learning. Engineers at Drishti have the opportunity to rotate into our deep learning group, to work alongside some of the foremost experts in the field."
Senior Software Development Engineer-1,"Pune, Maharashtra",MasterCard,None,Organic,"Our Purpose
We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results.
Job Title
Senior Software Development Engineer-1
Brighterion, a Mastercard company, was founded in 2000 and acquired by Mastercard in 2017. We deliver a leading artificial intelligence and machine learning platform that provides real-time mission critical intelligence from any data source, regardless of type, complexity or volume. Our AI solution secures billions of transactions monthly and is used and trusted by many of the world’s leading organizations and governments in payments, compliance, financial markets, security and defense, healthcare, Internet of Things, marketing and more. Currently we serve 74/100 of the largest U.S. banks and more than 2,000 customers worldwide, processing more than 100 billion transactions annually.



Would you like to work on a team building industry leading solutions for fighting fraud?
Do you want to learn cutting edge technologies and solve complex business problems?
Do you have creative problem solving techniques?
Are you motivated to be a part of driving a world beyond cash?


Role
Gather and refine specifications and requirements based on business needs.
Apply best development practices to write well designed, maintainable, testable, scalable, and secure code.
Design and implement new data sources using technology selections and architecture which are fit for application and research purposes
Develop new dashboards and aggregations to help customers visualize their solution performance
Build a portfolio of standard and adhoc reporting capabilities for customers to manage their own operating space.

All About You
Strong programming skills in multiple of the following: Python, Scala, Kotlin, Java, JavaScript, SQL
Expertise with PostgreSQL and Oracle for relational data requirements
Proven experience building data pipelines and transformations using Spark, Kafka, HBase, Hive and MapReduce
Ability to develop data visualization component libraries and productized dashboards using Kibana, Quicksight, Qlik, and D3
Experience with AWS services EC2, Lambda, RDS, S3, Kinesis, EMR, RedShift, and other data technologies
Experience with infrastructure orchestration and/or infrastructure as code (Ansible, Terraform, Docker, Kubernetes, OpenShift)
Sharp analytical abilities
Due to COVID-19, most of our employees are working from home. We’ve implemented a virtual hiring process and continue to interview candidates by phone or video and are onboarding new hires remotely. We value the safety of each member of our community because we know we’re all in this together.
Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender, gender identity, sexual orientation, race, ethnicity, disabled or veteran status, or any other characteristic protected by law.
If you require accommodations or assistance to complete the online application process, please contact reasonable.accommodation@mastercard.com and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly."
Software Development Engineer II,"Bengaluru, Karnataka",freshermart,None,Organic,"Duties and Responsibility
https://propellerads.com/publishers/?ref_id=eSN1
At Avataar.Me we empower marquee digital marketing and commerce leaders globally with our 3D AR/AI platform. We receive a high demand for AR experiences from Big Companies around the world. Our aim is to provide good, creative and out of the box AR/AI experiences to a large number to our clients. Being an official partner with Facebook & Instagram, its the best and first of its kind AR Platform to bring the marketing and commerce experience of the client to the next level. We have developed a highly efficient innovation-focused platform for our AR/AI Experience with 10+ patents on the technology.
At our core AR/AI development team we are looking for a highly motivated, quality delivery focused, smart and effective developer in our Bangalore office.
Responsibilities:
Develop AR experience through SparkAR for Facebook & Instagram.
Develop Web-based (JS, WebGL, jQuery) AR/VR/AI Experience.
Work closely with Senior and Principal Developers to Expand our core Computer Vision & AI platform as a part of our R&D Innovation Team.
Candidate should be having a master’s degree in CS / EE or equivalent fields.
Need to be highly motivated to works in the field of AR/VR
Job Location: Bangalore
Experience (Years): 1-6 Years
Sub Location: HSR Layout"
Senior Engineer - Qlik,India,Vodafone,None,Organic,"Description
The Business Intelligence Advisor supports in the delivery of Business Intelligence (BI) capabilities, which play a key role in strategic planning and allow the organisation to gather, store, access and analyse business data to inform decision-making. The Business Intelligence Advisor conveys a good understanding of established concepts and procedures in ensuring the business receives a great information service that is central to their commercial decision making and growing the reliability and creativity of BI�s solutions and services. They support the team with detailed data analysis, implement dashboards and ensure decision support systems are in place that best serve the business in their decision making, whilst adhering to Standards, policy and legislation.Typically reports to the Business Intelligence Manager.
Job Responsibilities
Follows processes to deliver tasks which support the team with designing new approaches, methodologies and modelling comprehensive dashboards and understands the business needs and transforming them into a feasible technical solutions;
Uses communication skills to exchange ideas and information with internal teams in a concise and logical way;
Delivers assigned tasks in supporting centralising and servicing reporting needs of the business, including report design, development, publishing, maintenance and special report requests;
Delivers activities which help establish and maintain processes to analyse requirements and integrate recurring reports into a standard reporting catalogue;
Performs other job-related duties or tasks defined by the supervisor or resulting from assigned agendas;
Skills
Data Modelling
Data Visualisation
Data Analytics and Insights
Data Management and Transformation
AI - Deep and Machine Learning"
Compiler Engineer,"Bengaluru, Karnataka",Intel,None,Organic,"Job Description
Job Description: We are looking for a dynamic compiler engineer to design, develop and optimize for performance, of compilers for Intel's deep learning accelerators. In this role, you will work on cutting edge technologies, with a cross-geo team to design, develop, optimize and benchmark to meet performance goals of the Deep Learning SW stack with a specific focus on LLVM and MLIR-based compilers � Design and develop code-generation and optimization techniques for compilers - both machine-independent and machine-specific. � Profile various ML workloads and identify optimization opportunities in the compilers. � Innovate and develop tools to aid performance analysis and tuning, with special focus on compilers.

Qualifications

Qualifications: � BTech, MS or PhD in CS or related fields with 5+ years of relevant experience in compilers and an overall experience of 10+ years � Strong knowledge of LLVM infrastructure � Deep expertise in code generation and optimization techniques for compilers � Strong knowledge of compiler algorithms for heterogeneous systems � Deep expertise in compiler tool chain and validation techniques � Experience and strong knowledge of deep learning frameworks such as TensorFlow and Pytorch a plus � Excellent programming skills in C++, familiarity with Python preferred and strong parallel programming skills � Knowledge of MLIR a big plus � Strong communication and presentation skills and experience with working in a cross-geo setup
Inside this Business Group
Intel AI, leveraging Intel's world leading position in silicon innovation and proven history in creating the compute standards that power our world, is transforming Artificial Intelligence (AI) with the Intel AI products portfolio. Harnessing silicon designed specifically for AI, end to end solutions that broadly span from the data center to the edge, and tools that enable customers to quickly deploy and scale up, Intel AI is inside AI and leading the next evolution of compute.

Legal Disclaimer:
Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.
It has come to our notice that some people have received fake job interview letters ostensibly issued by Intel, inviting them to attend interviews in Intel’s offices for various positions and further requiring them to deposit money to be eligible for the interviews. We wish to bring to your notice that these letters are not issued by Intel or any of its authorized representatives. Hiring at Intel is based purely on merit and Intel does not ask or require candidates to deposit any money. We would urge people interested in working for Intel, to apply directly at www.jobs.intel.com and not fall prey to unscrupulous elements."
"Software Engineer, Cloud Platform Services","Bengaluru, Karnataka",Danaher Digital,None,Organic,"Software Engineer – Cloud Platform Services

Company Overview

Danaher Corporation:
Danaher is a global science and technology innovator with more than 59,000 associates committed to helping our customers solve complex challenges and improve quality of life around the world. Our world class brands have unparalleled leadership positions in some of the most demanding and attractive industries and our technologies address a broad range of societal needs:
Protecting the global water supply and ensuring environmental stewardship
Protecting the world's food supply and verifying pharmaceutical dosages and authenticity
Leading scientific research and advancing patient health with the highest diagnostic confidence
Improving dental outcomes and promoting access to comfortable patient care around the world Danaher generates over $18 billion USD of annual revenue from five business segments: Life Sciences, Diagnostics, Dental, Water Quality, and Product Identification.

For additional company details, see www.danaher.com.

Danaher Digital:
Danaher Digital is our digital innovation, incubation and acceleration center where we’re bringing together the leading strategic product and business leaders, technologists and data scientists for the common purpose of accelerating development and commercialization of disruptive and transformative digital solutions into the marketplace.
We accelerate Danaher’s digital innovation journey by partnering with Danaher operating companies
(OPCOs) to monetize and commercialize the potential of emerging and disruptive digital trends such as AI, Machine Learning (ML), Big Data, IoT, Augmented Reality (AR), Cloud (SaaS/PaaS) and other Digital frontiers. If you are driven to forge new disruptive and transformative digital apps, platforms and services by working with such cool and emerging technologies, you belong in Danaher Digital.
True to Danaher’s shared purpose of “Helping Realize Life’s potential”, we work alongside industry’s leading companies in large, diverse and growing markets segments – from industrials to environmental sciences to life sciences to medical diagnostics. If you are inspired by and motivated to create true impact on lives and industries, at a scale and breadth that Danaher is uniquely positioned for, then you belong in Danaher Digital.
If you thrive in startup-like environments where you can envision, architect and rapidly build hi-tech solutions that are literally ground-breaking in the diverse markets Danaher is uniquely positioned to lead, then Danaher Digital is where you want to be.
Located in Silicon Valley, the heart of global innovation, Danaher Digital is ideally situated to capitalize on the digital mega trends transforming our world. And now we are establishing a strategic talent and innovation hub in India’s Silicon Valley – Bangalore, with broad ranging product capabilities and leadership. Position Description
As a SW Engineer for our IoT, Data, and Analytics Cloud Platform, you will join a team of skilled software engineers developing the next generation cloud platform for Danaher. You will drive Danaher’s Digital transformative initiatives in IoT, Data and Analytics (Machine Learning) applications targeted at multiple market segments such as Life Sciences, Diagnostics, Industrial manufacturing and environmental sciences. You will be responsible for designing and implementing highly scalable, distributed, reliable cloud-native platform that will serve as the backbone of Danaher’s digital platforms. You will apply your knowledge and proficiency in architecting and coding software components using cutting edge IoT and big data technologies that run on AWS (preferred) or Azure IaaS or PaaS infrastructure. You will work on Event driven systems that interact with back end databases and other services. You will be called upon to solve complex analytical problems independently as well as with your team members. You will work with a globally distributed agile team in a fast-paced environment.
We are looking for talented, passionate Cloud Platform Engineers to join our cloud engineering team and develop our new large scale, high-performance digital platform. You will be part of a new team that has been tasked with building the next generation, highly available, global scale, multi-cloud PaaS platform with open source technologies to enable and accelerate Danaher’s growth. You will get to be a technology thought leader, evangelize new, cutting edge technologies and solve complex problems. Responsibilities
Design, develop, and deploy highly scalable backend cloud microservices based on distributed systems using Java
Design and implement serverless services based on AWS and/or Azure cloud components.
Design and develop event driven systems.
Interact with both business and technical stakeholders to deliver high quality products and services that meets/exceeds business customer, and technical requirements.
Work with geographically distributed teams while maintaining highest standards in collaboration and communication.
Contribute to the team charter to design and build a highly scalable and resilient platform services utilizing Kubernetes cluster.
Establish best practices and standards for software development.
Requirements
Proven hands-on experience (5+ years) in developing highly scalable, distributed backend RESTful APIs and back-end services
Experience in building products utilizing Java based services on Big Data Platforms
Proven hands-on experience (3+ years) in developing solutions using AWS Cloud services such as AWS Lambda, AWS S3, AWS DynamoDB, AWS EMR SPARK or equivalent, Cloud Formation, or other Big-Data solutions (Cloudera, Hortonworks, Databricks); Equivalent experience in Microsoft Azure will also be considered
Experience in multiple programming languages: Java/ Python/Javascript
Energetic and passionate about being successful and open to different technologies; Be familiar and comfortable with new technologies, trade-offs and emerging design patterns
Experience designing and developing collection and storage for big data solutions using one or more of the following: MySQL, MongoDB, Cassandra, Elasticsearch, Redshift, ObjectStore, timeseries databases, HDFS/HBase, etc.
Deep understanding of Object Oriented Programming; Solid understanding and experience of
Domain Modeling in relational and non-relational databases
Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing and operations
Clear written and verbal communications skills; Attention to detail, self-motivated, creative and flexible; Excellent time management and organizational skills.
A proven team player and problem solver with the ability to work collaboratively to brainstorm, uncover key issues, troubleshoot and recommend/implement solutions
Degree in Computer Science or a related field
Willingness to travel (< 10%)

Preferred Requirements:
Experience and knowledge of Git, JIRA, and Jenkins.
Machine learning, AI and deep learning technologies experience.
Experience in digital health industry with HIPAA compliance training
Experience with agile development methodology; Ability to work with multi-geography/site teams.
Good knowledge of distributed systems, APIs, cloud computing.
An automation mindset including monitoring, reporting, iterating and CI/CD practices
Familiarity with authentication & authorization standards (e.g. OAuth 2.0, SAML) multi-factor authentication, and IDP integrations

Experience in any one or more of the following technologies:
HDFS/Hbase
Spark/Kafka/Kinesis
Kubernetes clustering
Splunk
Restful APIs
Maven/Jenkins/Gatling/JMeter
SQL and key-value store
Dockers & Containerization
SpringBoot framework
Functional (serverless) programming"
