Title,Location,Company,Salary,Sponsored,Description
Data Scientist Python Machine Learning Tableau Server,"Pune, Maharashtra",Brain Management Consultants India Private Limited,None,Organic,"â€¢Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, NaÃ¯ve Bayes.
â€¢Statistical Methods: Predictive Analysis, Hypothesis Testing and Confidence interval, Principal Component Analysis & Dimensionality Reduction, Market Basket Analysis, Text Analytics, Sampling, Bootstrap, Cross Validation.
â€¢Programming Languages: R, Python
â€¢Scripting Language: Linux
â€¢Data Reporting Tool: Tableau
â€¢Telecom domain exp.

10.00-15.00 Years

Master in Computer Application (M.C.A), Bachelor Of Technology (B.Tech/B.E), Masters in Technology (M.Tech/M.E/M.Sc)"
Machine Learning Engineer,"Bengaluru, Karnataka",Apple,None,Organic,"Summary
Posted: May 15, 2020
Weekly Hours: 40
Role Number:200170315
Imagine what you could do here. At Apple, we believe new ideas have a way of becoming excellent products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. The people here at Apple don’t just build products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that encourages the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. It takes deeply dedicated, intelligent and hard-working individuals to maintain and exceed the high expectations for the exciting iPhone brand at Apple. The iPhone Product Operations Data Team is looking for an extraordinary Machine Learning Engineer to join our team. You will help design and implement our machine learning strategy to the massive iPhone supply chain and help build the future of our manufacturing systems. This team will be collaborating and working with multi-functional teams and applying machine learning/data mining algorithms to large-scale data.
Key Qualifications
Minimum three years of hands-on experience applying machine learning techniques to build models coordinated into applications or research.
Strong working knowledge of machine learning/data mining algorithms (deep learning, classification, clustering, etc). Experience with Image Analysis/Computer Vision is a plus.
Understand algorithms (be able to tweak them when needed) as well as infrastructure that enables fast iterations
Strong software development skills with proficiency in Python and R. Experienced user of libraries such as scikit-learn, scipy, R, NetworkX, Spacy, and NLTK.
Good understand of deep learning algorithms and workflows, and experience with Torch, Caffe, MXNet, TensorFlow is a Plus.
Experience in Hadoop, Spark, Hive, Cassandra, Kafka and NoSQL databases a plus
Ability to significantly present results of analyses in a clear and impactful manner
Description
Product Operations partners with a variety of different engineering and operations teams, the ML Data Science team leads development of machine learning solutions for a variety of tasks and projects. This Data Scientist will be responsible for delivering projects from end-to-end: problem statement and conceptualization, proof-of-concept, and participation in final deployment. You will also perform ad-hoc statistical and data science analyses. You will also work closely with data engineers to generate detailed business intelligence solutions. You will be encouraged to conduct presentations of analyses to a wide range of audiences including executives.
Education & Experience
Master of Machine Learning, Data Science, Statistics, Operations Research or related fields with 5+ years’ experience applying machine learning techniques to real business problems."
Senior Data Scientist,"Hyderabad, Telangana",TCPWave,None,Organic,"Salary
DOE
Number of positions
1
Description
A senior data scientist will assist customers by being able to deliver a ML / DL project from beginning to end, including understanding the business need. And, use Deep Learning frameworks like MXNet, Caffe 2, Tensorflow, Theano, CNTK, and Keras to help customers build DL models.
Minimum Qualification
A Bachelor or Masters Degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.)
7+ years of industry experience in predictive modelling, data science and analysis.
Technical Skills
Experience using Python and/or R and SparkML.
Experience using ML libraries, such as scikit-learn, caret, mlr, mllib
Experience working with GPUs to develop models.
SQL
Responsibilities
Experience giving data presentations."
Principal Data Scientist - AI Reasoning (Global AI Accelerat...,"Bengaluru, Karnataka",Ericsson,None,Organic,"Date: Jul 22, 2020
Ericsson is one of the leading providers of Information and Communication Technology (ICT) to service providers. We enable the full value of connectivity by creating game-changing technology and services that are easy to use, adopt, and scale, making our customers successful in a fully connected world. Headquartered in Stockholm, Sweden, Ericsson is proud of its global presence across 100+ countries and market areas. With a strong focus on innovation, we possess 49 thousand registered patents and a global strength of over 95 thousand competent professionals. We also take pride in supporting networks that cater to a capacity of 40 percent of the world’s mobile traffic, thereby connecting more than 2.5 billion subscribers and counting. We are a world leader in the rapidly changing environment of communications technology – by providing hardware, software, and services to enable the full value of connectivity.
Exciting Opportunity:
The complexity of emerging 5G networks makes manual management and operations of these networks impossible. AI technologies, including AI Reasoning, are increasingly being used to drive intelligent automation and autonomous operation of 5G networks that will drive economic and social transformation. Towards this, we have setup a Global AI Accelerator (GAIA) in the US, Sweden and India, with 300 experts, to fast-track our strategy execution.
We use a combination of Artificial Intelligence technologies to drive thought leadership to automate and transform Ericsson offerings and operations, including new and emerging business. This includes development of models, frameworks and infrastructure where we not only drive AI based product innovation, but also push the AI technology frontiers. We engage in both academic and industry collaborations and drive the digitalization of Ericsson and the industry by developing state of the art solutions that simplify and automate processes in our products and services and build new value through data driven insights.
Machine Learning can produce highly impactful results, however, to build truly autonomous intelligent systems, we also need symbolic knowledge in our systems. Future applications will use a combination of machine learning and AI reasoning to build truly intelligent and intent based autonomous systems. Further, for mission critical telecom systems, safety and trust in the underlying AI algorithms will be paramount. Responsible AI, which is fast emerging as a major research topic, will be key to address issues around bias, safety, security, explainability and trustworthiness of AI algorithms in telecom systems.
Ericsson is now looking for Principal Data Scientists with a strong background in AI Reasoning for our team in Bangalore.

Role Summary:
As a Principal Data Scientist in AI Reasoning, you will build reasoning systems/frameworks for telecom that leverage the vast telecom knowledge base. This will span the range of designing simpler reasoning systems that can operate in near real time in edge/constrained environments to large/complex reasoning systems that can continually analyze the end to end network performance/KPIs to ensure optimal network operation. Such frameworks will incorporate principles of trustworthy AI systems, including safety and explainability. The solutions designed will work at the scale of large telecom systems and be highly reliable. You will interface with business stakeholders to define and formulate the right business problems.
Your knowledge and experience in AI methodologies will be applied to solve challenging real-world problems as part of a highly dynamic and global team. You will work in a highly collaborative environment where you communicate and plan tasks and ideas. You will be working on high impact initiatives with other experts in AI reasoning to drive growth and economic profitability for Ericsson and its customers by accelerating current Ericsson offerings. Your contribution will also help to create new offerings in the areas of AI driven 4G and 5G network, distributed cloud, IoT and other emerging businesses.

Key Responsibilities:
Lead multiple projects with a focus on AI reasoning
Manage communication, planning, collaboration with business stakeholders.
Work with huge datasets including petabytes of 4G/5G-networks, IoT and exogenous data
Model the business problem statement into an AI problem.
Define the data sourcing strategy and work with stakeholders to procure data.
Contribute to the AI Intellectual Property creation for Ericsson
Design APIs for AI/ML models with focus on business, modularity and versioning; and build standard/canonical data models by combining multiple data sources.
Lead functional and technical analysis within Ericsson businesses and for strategic customers to understand AI-driven business needs and opportunities
Contribute to rapid and iterative development of validated minimum viable solutions addressing these needs. This includes working with petabytes of 4G/5G-networks, IoT and exogenous data, and proposing/selecting/testing predictive models, recommendation engines, anomaly detection systems, statistical models, deep learning, reinforcement learning and other machine learning systems
Collaborate with product development teams and partners in Ericsson Businesses to industrialize AI Reasoning frameworks and solutions as part of Ericsson offerings including providing source code, workflows and documents
Work with new technologies and be the ambassador for them in AI Communities within Ericsson, nurturing the communities and mentoring junior data scientists.
Provide AI Competence build-up in Ericsson Businesses and Customer Serving Units
Develop new and apply/extend existing, concepts, methodologies, techniques for cross functional initiatives
Engage with external ecosystem (academia, technology leaders, open source etc.) to develop the skills and technology portfolio for AI needs
Present and be prominent in AI related forums and conferences, e.g., publishing patents, presenting papers, organizing sessions etc.

Key Qualifications:
Bachelors/Masters/Ph.D. in Computer Science, Data Science, Artificial Intelligence, Machine Learning, Electrical Engineering or related disciplines from any of the reputed institutes.
Applied experience: 8+ years of AI production level experience; and an overall industry experience of about 15+ years.
Strong knowledge and hands-on experience in one or more of the following areas:
Probabilistic graphical models - Bayesian networks, Markov networks
Semantic Graphs/Knowledge graphs, knowledge representation, ontology
Symbolic AI, logical reasoning
AI planning, Multi-objective Optimization
Explainable AI
Reinforcement Learning
Experience with logic programming or rule-based systems for knowledge representation & reasoning
Experience working with semantic web technologies such as RDF/OWL/SPARQL
Experience working with graph databases
Strong analytical skills and ability to ability to formulate problems and solve them independently even when the requirements are ambiguous
Ability to understand the problem domain quickly and ask the right questions
Strong Programming skills (R/Python) with proficiency in at least one
Strong grounding in mathematics, probability, statistics needed for data analysis and experiments
Proven ability to lead AI projects from conception to deployment
Experience in implementing new algorithms and methodologies from leading open source initiatives and research papers
Extensive experience in model development and life-cycle-management in one or more industry/application domain
Experience in Trustworthy AI including safety and building explainable models (XAI)
Experience in writing and presenting white papers, journal articles and technical blogs on the results

Soft Skills:
Good communication skills in written and spoken English
Great Team worker and collaborator
Creativity and ability to formulate problems and solve them independently
Self-driven and ability to work through abstraction
Ability to build and nurture internal and external communities

Additional Requirements:
Applications/Domain-knowledge in Telecommunication and/or IoT, a plus.
Experience with data visualization and dashboard creation is a plus
Ability to work independently with high energy, enthusiasm and persistence
Experience in partnering and collaborative co-creation, i.e., working with complex multiple stakeholder business units, global customers, technology and other ecosystem partners in a multi-culture, global matrix organization with sensitivity and persistence
What’s in it for you?

With over 90,000 employees across 180+ countries, we have a culture that respects and supports your ambitions, in alignment with our values of Respect, Professionalism and Perseverance. Ericsson is extremely focused on learning and development, supports mobility and flexible working hours. We are also committed to diversity and inclusion and to be a responsible and relevant driver of positive change. We also offer some awesome benefits, amazing career development and training programs to provide an empowered career in a connected world.

Next Steps:

What happens next once you apply? Read about the next steps here

For your prep and reference, here is our overall Brand video and some insights about our innovations in 5G
Ericsson provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, marital status, pregnancy, parental status, national origin, ethnic background, age, disability, political opinion, social status, veteran status, union membership or genetics. Ericsson complies with applicable country, state and all local laws governing nondiscrimination in employment in every location across the world in which the company has facilities. In addition, Ericsson supports the UN Guiding Principles for Business and Human Rights and the United Nations Global Compact. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, training and development. Ericsson expressly prohibits any form of workplace harassment based on race, color, religion, sex, sexual orientation, marital status, pregnancy, parental status, national origin, ethnic background, age, disability, political opinion, social status, veteran status, union membership or genetic information"
Data Engineers,"Pune, Maharashtra",SG Analytics,None,Organic,"Writing clean, fully-tested and well-documented code in Python 3.5+ with pandas, NumPy,Dask, TensorFlow, scikit-learn and Django
Creating complex data processing pipelines including optimization and user experience
Design, develop, test, deploy, support, enhance data integration solutions seamlessly to connect and integrate enterprise systems in an Enterprise Data Platform
Working directly with clients to identify pain points and opportunities in pre-existing data pipelines and build or improve clients analytics processes
Developing and testing models using appropriate tools and technologies and deploying the same in the production environment using continuous delivery practices
Working directly with the stakeholders on analytics framework model building, database design and deployment strategies
Advising clients on the usage of different distributed storage and computing technologies from the plethora of options available in the ecosystem
Skills Required
5+ years of overall industry experience specifically in data engineering
3+ years of experience building and deploying large scale data processing pipelines in a production environment
Strong experience in building data pipelines and analysis tools using Python and PySpark
3+ years experience in business analytics, forecasting or business planning with emphasis on analytical modeling, quantitative reasoning and metrics reporting
Experience in SQL Databases: SQL server, Mysql, Redshift, Access etc. Experience with REST APIs, GIT, AWS & DevOps skill-set is highly desired Strong communication and client-facing skills with the ability to work in a consulting environment is essential
Interest to learn and improve all rounded skill set all the time
Python(Expert level)
PySpark
SQL(Intermediate level)
APIs(Look for terms like REST or SOAP)
GIT or BitBucket or SVN
Machine learning (classification, clustering, regression, statistical inference, collaborative filtering, and natural language processing, experimental design, social networking analysis, feature engineering etc) Excellent modeling skills
Qualification
BE/B.Tech./Masters in computer science or with a quantitative discipline, e.g. Mathematics, Statistics, Economics, Artificial Intelligence"
Data Scientist,"Powai, Mumbai, Maharashtra",NSEIT,None,Organic,"Location
Powai, Mumbai
Experience
5+ years
Education
BE/B.Tech
Type
Regular/Full time
Roles and Responsibilities
Identify valuable data sources and automate collection processes
Undertake reprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling
Present information using data visualization techniques
Propose solutions and strategies to business challenges
Collaborate with engineering and product development teams
Desired skills and experience
Deep experience in machine learning
Excellent skills in Python
Exposure to advanced deep learning techniques such as LSTM, CNN, Dense neural networks as well as neural networks design and implementation through tools like tensorflow/keras/pytorch/deep AI or equivalent
Experience of working in multiple text mining / NLP solution
Should have experience of deploying and putting into production ML based solution
Should have at-least 1 end-to-end ML project experience
Must possess experience in Python
Experience: 5+ years"
Bioinformatic (Data Scientist) -Variant analyst,"Pune, Maharashtra",Innoplexus,None,Organic,"Job Location – Pune – India
Required experience – 3-5 Years with M.Sc. or 2-4 Years with PhD of academic/Industrial
Innoplexus at its core uses AI to provide non-obvious insights to researchers by acquiring and analyzing the word’s knowledge in bioinformatics.
Our products leverage proprietary algorithms and patent pending technologies to help global Life sciences & Financial services organizations with access to relevant data, real time intelligence & intuitive insights, across the life cycle of the products.
We automate the collection, curation, aggregation, analysis & visualization, of billions of data points from thousands of data sources, using domain-specific language processing, ontologies, computer vision, machine learning, network analysis and more.
You are the right person in our team if you can:
Understand Biological data, molecular biology, computational biology, proteomics and genomics data
Should have a very fair understanding of Adverse Events and Toxicity
Application of Machine Learning or Deep Learning experience in biological data
Sound understanding of uses of NLP in biological data
Hands on experience of Applied Statistics in Life Science data
Understand R, Python, Weka, Spark and latest technologies in data sciences
Knowledge of Proteins, Drugs, Clinical trials and Literatures databases is required
We need you to have:
BTech or MSc or M Pharma or PhD in Biotechnology/Bioinformatics/Cheminformatics/Pharmacoinformatics/Pharmacy
To excel in this job, you must bring 3-5 Years with M.Sc. or 2-4 Years with PhD of academic/Industrial with experience in:
Good presentation and communication skills
Strong leadership qualities. Ready to own the work
Experience in CRO or Pharma is desirable
Working experience on Adverse Events and Toxicity module
Good analytical and reasoning skills
Track record of managing small team is an advantage
Understanding of Biological data and databases is a plus
Knowledge of databases like Proteins, Drugs and Literatures databases is desirable
Research paper publications in good journals
Innoplexus believes in the power of collaboration and teamwork. You will work and grow alongside creative thinkers to turn great ideas into reality. We will help you develop your skills with training courses and knowledge sharing."
Spark / Kafka Developer,"Hyderabad, Telangana",Infosys,None,Organic,"Requirements:
Bachelor’s Degree in Computer Science, Computer Engineering, or equivalent experience/knowledge desired.
6-14 years of experience working with complex distributed production environments at scale.
Strong understanding of SDLC Lifecycle & Agile methodology.
Desire and ability to learn new skills and improve upon current skills
Must be able to work independently and complete projects with minimal supervision.
Excellent analytical and problem solving skills
Excellent oral and written communication skills
Important qualities we are looking for are - passionate, fast learner and team player.
Roles and Responsibilities:
Expertise with object oriented & functional programming in Scala with PLAY.
Experience implementing RESTful web-services in Java, Scala, Python or similar languages.
Experience with NoSQL and SQL databases
Fluency in any ne technologies such as , e.g. YARN, Spark, Storm, Samza
Experience in information processing or machine learning
Proficiency with HTML5, CSS3, JavaScript, XML and JSON
Expertise in tools like GitHub or Akka or Kafka
Background or knowledge of GIS or Maps concepts is a plus.
Experience working in Agile/Scrum models.
- Hierarchy of skills from must have to flexible
o Scala
o Spark/Kafka
o Maps or GIS
o Python
o Scala with PLAY
Job Type: Full-time
Experience:
work: 1 year (Preferred)
total work: 6 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
Data Scientist,"Chennai, Tamil Nadu",Applied Data Finance,None,Organic,"We are looking for strong Data Scientists/Analysts, who will be problem solvers, using predictive modelling techniques and machine learning algorithms, to solve complex business problems in credit and risk domains, and also provide business strategies.
Roles and Responsibilities:
Use of cutting edge machine learning techniques for solving supervised and unsupervised learning problems
Design analytical solutions for complex business problems
Dig deep into data, understand characteristics, evaluate and validate hypotheses through empirical approaches
Recommend and implement best practices around application of statistical modelling
Develop and implement predictive models solving business problems and recommend actionable insights
Mentor and train new recruits
Qualification & Experience
2+ years of experience in the field of analytics, predictive modeling or data science
Strong with programming languages like Python and data processing using SQL or equivalent
Strong with analytical and statistical packages like R, Python Scikit-Learn
Additional familiarity with C/C++ welcome
Experience with the following machine learning algorithms desirable: Gradient Boosting, Decision Trees, Logistic Regression, Random Forests, Deep Neural Networks, Ensemble methods
Experience with NoSQL and distributed data processing technologies such as Hadoop is also desirable
Bachelor or Master in Operations Research, Computer Engineering or in closely related Quantitative Disciplines from a premier institution.
Interested? Please send your resume to careersindia@applieddatafinance.com."
Data Science Trainer,India,Emerging India Group,None,Organic,"To teach Python, Machine learning, Deep Learning, Data wrangling, Integration with Big Data Hadoop, Scoop, Impala, Hive, Pig & Spark R with Statistics, Data Wrangling, Models, Data mining, and Algorithms. Time series and forecasting, SQL, queries, Tableau Data Visualization
Good Understanding with Hadoop, HBase, Hive, Pig, and Mapreduce, Python, R, Java, Apache spark, Impala, Hive, Pig, Machine Learning, Algorithms, Time series and forecasting, SQL, queries, Tableau Data Visualization.
Develop BigData/ Hadoop Technologies training content for Students, Working Professionals and Corporates
Conduct online and classroom training sessions by providing practical use cases and assignments
Design quality self-faced recorded training sessions on all latest BigData/ Hadoop development technologies for students, working professionals and corporates
Continuously improve on teaching methodology to suite online model to lead to high student
Work in small teams where each team member has a lot of ownership and each individual can make a big impact
Design and make the trainees develop mini or major real time projects for practical exposure
Work as a consultant or architect in development and training of real time BigData/ Hadoop Applications for corporates on part time or fulltime basis
Experience / Skills
Engineering degree or post graduate degree or Ph.D in Computer Science or equivalent experience
Minimum 2-3 years of developing and implementing Hadoop solutions in a corporate environment with a total of 3 to 5 years of experience
Experience in Hadoop (Cloudera or HortonWorks preferred), HDFS, MapReduce, Hive, Pig, HBase, R, Java, C/C++, Perl, or Python.
Experience in cassandra, MangoDB, Jaspersoft, oozie and zookeeper
Experience in developing Hadoop integrations for data ingestion, data mapping and data processing capabilities
Any past experience with optimizing computing techniques i.e. parallel processing, grid computing etc
Good interpersonal with excellent communication skills
Educational Background
B.Tech/ M.Tech/ Ph.D in computer science or equivalent from a top educational institution

Benefits and Perks
Working with smart, young, mission-driven people
Approachable management team
Mobile allowance
Travel allowance
Regular team outings
Flexible Schedules"
Artificial Intelligence Engineer,"Hyderabad, Telangana",Grid Logic Software Private Limited,None,Organic,"AI Engineer is a new requirement to improve efficiency of our current AI results. You will be part of a team helping chart our future AI strategy and define the problems we are solving with AI. You will help build our AI development and production infrastructure and set our technical standards.
Key Responsibilities:
Understand the business problem, challenge of existing technologies and areas of application for AI technologies.
Identify and choose right AI or cognitive computing technologies for solving problems and formulate AI recipes for development.
Develop required machine learning models or prototype applications applying formulated AI recipes and verify the problem/solution fit.
Involve in development of AI Platform and production infrastructure
Help AI team and business stakeholders understand the potential and limitations of AI when planning new products.
Formulate, implement, and validate applications of machine learning into in-house tools.
Deploy AI models into production.
Work with a team of developers and testers in a highly agile environment to produce high quality software.
Keeping up to date with emerging technologies (AI, ML) and developments trends in our business domain Should be able to plan and implement change management for short and long-term strategies such as retiring legacy systems, migrating to new systems without impacting productivity.
Knowledge, Skills and Experience:
At least 3 years’ hands-on development experience using Python languages
Experience in building API driven interface development
Demonstrated proficiency in multiple programming languages with a strong foundation in statistical platforms
Experience building AI models
Experience in designing and developing products, tools or test automation frameworks Python technologies.
Experience of developing tools using AI, Machine Learning, Deep Learning is required
Experience in designing and implementing systems using emerging technology
Demonstrated commitment to learning about AI through your own initiatives through courses, books, or side projects"
Data Scientist,"Noida, Uttar Pradesh",Gauge Data Solutions,None,Organic,"Primary role

Staying abreast with the latest techniques and algorithms used in data analytics and overseeing their adoption by delivery teams. Leading in house efforts in researching newer and novel analytics methodologies. Expected to be actively involved in all stages of solution delivery to the client.

Secondary role

Mentoring junior staff.

Basic skills

An expert in any two or more of the following; Machine learning, Operations research, Agent based modeling, game theory, statistics or similar methodologies.

A strong experience with at least one of the following; R, Matlab, SAS, SPSS or similar packages.

A basic knowledge of one of the following; Python, C/C++, Java.

Preferred skills

Experience with analyzing actual business data.

Domain knowledge of industry verticals (such as healthcare, telecom etc.)

Education

PhD or MS (with peer reviewed publications) in a quantitative field, such as Physics, Machine Learning, Artificial Intelligence, Statistics, Mathematics, Engineering, etc.

If interested, kindly send your cv on hr@gaugeanalytics.com"
Research Intern,"Gurgaon, Haryana",SILVERSPARRO TECHNOLOGIES,None,Organic,"Experience:
0
Posted on:
April 26, 2020

Sparrosense is building world's most advanced AI powered Video Analytics for various industries. Research Intern role is for college students and freshers interested in getting comfortable with latest advancements in Deep Learning research. This shall be a good experience point for candidates interested in pursuing MS or PhD in Machine learning in future.
Role
Read, understand and extract insights from various Deep Learning papers
Focused research on one problem statement
Support senior team in running multiple experiments in parallel on multiple systems very quickly
Learn to work on a Deep Learning framework and get familiar with Data manipulation techniques
Collect data, Perform experiments and Measure performance metrics
Skills
Minimum commitment of 2 months for the internship
Undergoing Bachelors/Masters/PhD from premier institutes
Research orientation; Comfortable with reading and extracting insights from research papers
Super quick in writing hacky code
Passionate about building career in AI and Deep Learning
Flexibility in doing your tasks and do whatever is needed, ranging from data cleaning to algorithm designing.
Knowledge of Machine Learning and Deep Learning
Programming in Python using libraries like Numpy, Scikit etc."
Data Scientist II / III,"Bengaluru, Karnataka",Caterpillar,None,Organic,"Description


As an Information Technology (IT) Analyst, you will have the opportunity to work both independently and with a cooperative team on complex projects that may span multiple infrastructure components or applications. You will develop your professional network and leadership skills, assisting in the creation and support of IT Solutions that enable Caterpillar success. Further, you will contribute real value by developing, integrating, and/or supporting in-house and purchased applications or infrastructure solutions in order to solve business problems. You will define the relationships, flows and implementation of business (processes/activities/functions, information), applications, data and technology in the enterprise and the transitional process necessary for implementing technology in response to changing business needs.

Job Duties/Responsibilities may include but are not limited to:

1. Analyse the data to discover patterns & trends

2. Perform Discriptive, Predictive & Prescriptive Data analytics

3. Collabarate with Data Engineering, Functional and Business Teams

4. Monitor and Support Production Models. Communicate to business partner issue impact and resolution. Handle business partner inquiries, coordinating the resolution with the various support groups
Qualifications


Required Qualifications:

1. Overall 8-9 years’ experience with a minimum of 4-5 years experience in Data Analytics

2. Should have expertise in Data Analysis, Data Visualization, Statistical Modelling, Machine Learning and Deep Learning

3. Must have proficiency in Python and SQL

4. Good knowledge in PowerBI/Tableau or other visualization Tools



5. Sound knowledge in Business Intelligence, Big Data & Cloud database concepts

6. Have strong focus on continuous learning. Certifications in the related tools & technologies will be added advantage

7. Relevant Master's or Bachelor’s degree

8. Excellent communication (written and oral) and interpersonal skills

9. Candidate should be flexible to work in rotational shifts including night shifts

10. Client/Business partner facing skills, ability to run workshops and articulate the business needs"
Data Scientist,"New Delhi, Delhi",Sentieo,None,Organic,"Sentieo is powering the future of financial and corporate research in a $30B market. Our vision is to create a world where competitive organizations have the insights they need to win. Built by former hedge fund analysts, we empower competitive investors and corporations to rapidly discover insights so they can make smarter investments and execute winning strategies. Supporting a global customer base of over 900 clients, we are excited to propel Sentieo into the next phase of our company’s global growth - from advanced, unprecedented product development to accelerated team scaling and expansion. Join our team as we reimagine the future of fintech.

We are looking for a Senior Data Scientist to mine our vast database of 30 Million+ financial documents in order to develop tools that make our users better investors. You will be joining a small(but growing team) where you will have a major voice in deciding which projects to undertake. We'relooking for individuals who are excited about the opportunity to build data science tools that can give investors an edge. NLP + Investing/Quant experience is a major plus.

What you'll do:
Selecting and engineering features to build and based on mining of our large text and
financials database.
Prototyping/Testing algorithms to help inform us what to build.
Training and tuning a variety of machine learning models.
Data mining using NLP & state-of-the-art methods.
Enhancing data collection procedures to include information that is relevant for building analytic systems.

What you'll bring:
Knowledge and hands-on working experience with ML techniques and tools.
Strong understanding of basic statistics concepts including population, confidence intervals,correlation, significance,probability,distributions, hypothesis testing, etc.
Strong grounded concepts and application knowledge of ML techniques including
linear/logistic regression,decision trees,classification,clustering,ensembles,text mining to build models.
Hands-on experience with Python and familiarity with machine learning frameworks.
Comfortable with data visualization tools like pandas,seaborn and matplotlib.
Ability to work independently and collaboratively within a team.
Life at Sentieo:
Join a fun & tight-knit team that values transparency and is serious about building and maintaining a great culture.
Comprehensive health benefits.
Flexible vacation & sick policy.
Daily Breakfast and unlimited snack food.
Fun team outings (offsites, happy hours, etc.).

EEO

Our company values diversity and believes diverse teams make innovation possible. We work on complex, difficult problems with no linear or clear solutions. We believe that a diverse team can bring different perspectives and approaches, and whose experiences reflect the full set of clients we seek to serve. As such, Sentieo is committed to a diverse representation among our employees."
Senior Data Scientist,"Chennai, Tamil Nadu",Intellithink,None,Organic,"Extensive experience working with large complex data sets and big data platforms
Proficiency in programming in Python, R, SQL and familiarity with REST based API’s
Strong understanding of feature extraction and data cleansing
Strong background in applying statistical machine learning techniques to predictive modelling and experience with Machine Learning libraries (Python, R)
Strong written and communication skills"
Senior R/Python developer,"Pune, Maharashtra",Citi,None,Organic,"A highly skilled Python/Java/R developer with good data manipulation experience is required to work on our applications.
This role would work closely with the architect and the user community to translate the user requirements to scalable solutions.
Candidate would be responsible for developing prototypes, design artifacts and real implementations.
Candidate should continue to conduct research on new products and technologies, to ensure they and the team are aware of the latest products available
Candidate would ensure that the application components are built to the highest standards across the application lifecycle with a constant eye for process improvement through unit testing automation, build and deployment.
Must have tech skills
Minimum 6+ years of industry experience
Strong knowledge of Python, R and/or Java
Expertise creating high level visualizations
Experience designing and implementing machine learning models and/or solutions.
Excellent analytical, debugging and problem solving skills
In addition to above, the person should be strong in one of the below tech stack (with reasonable knowledge about the other tech stack)
Oracle - PL/SQL and able to write queries , stored procedures, Indexes , triggers
Be able to work with large datasets with tool such as Apache Spark.
Version control systems such as Git knowledge.
Any experience with the following will be considered added advantage
ETL tools
Docker and/or similar containerization tools.
Agile development
API development frameworks
Soft skills
Organized and able to deliver in multiple projects in the stream
Excellent communication and presentation skills
Ability to work independently and in a team
Misc
Passion for research, ideation and exploration
Expertise with designing multi-clustered applications
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN
-
Time Type :
-
Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .
To view the EEO Policy Statement .
To view the Pay Transparency Posting ."
Machine Learning,"Noida, Uttar Pradesh",Umbrella Infocare,None,Organic,"Job Profile
Develop statistical models and validate them on a regular basis.
Selecting and transforming features, building and optimizing classifiers using
machine learning techniques.
Integrating data from multiple sources including third party sources.
Data mining using state-of-the-art methods.
Creating automated anomaly detection systems and constant tracking of its performance.
Creating automated evaluation environment of complex models and constant tracking of relevant performance.
Educate other departments on data science methodologies, concepts and algorithmic advancements."
